"id_sensor","time","saddr","mosf1_min","mosf1_avg","mosf2_min","mosf2_avg","mosAD_min","mosAD_avg","jitter_max","jitter_avg","loss_max_mult10","loss_avg_mult10","counter"
501,"2018-05-14 03:35:20",3438593084,45,45,45,45,43,43,0,0,0,0,1
501,"2018-05-14 03:35:30",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:35:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:35:40",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:35:40",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:35:40",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:35:50",408397647,43,43,43,43,43,43,2,2,0,0,1
501,"2018-05-14 03:35:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:35:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:36:00",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:36:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:36:00",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:36:10",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:36:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:36:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:36:20",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:36:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:36:20",3438593084,45,45,45,45,43,43,0,0,0,0,1
501,"2018-05-14 03:36:30",408397647,45,45,45,45,43,43,1,1,0,0,1
501,"2018-05-14 03:36:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:36:30",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:36:40",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:36:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:36:50",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:36:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:36:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:37:00",408397647,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 03:37:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:37:00",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:37:10",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:37:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:37:20",408397647,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-14 03:37:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:37:20",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:37:30",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:37:30",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:37:30",3438593084,45,45,45,45,43,43,0,0,0,0,1
501,"2018-05-14 03:37:40",408397647,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-14 03:37:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:37:40",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:37:50",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:37:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:37:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:38:00",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:38:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:38:00",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:38:10",408397647,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-14 03:38:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:38:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:38:20",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:38:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:38:20",3438593084,45,45,45,45,43,43,0,0,0,0,1
501,"2018-05-14 03:38:30",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:38:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:38:40",408397647,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-14 03:38:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:38:40",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:38:50",408397647,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 03:38:50",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:38:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:39:00",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:39:00",3438593084,45,45,45,45,43,43,0,0,0,0,1
501,"2018-05-14 03:39:10",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:39:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:39:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:39:20",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:39:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:39:20",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:39:30",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:39:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:39:30",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:39:40",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:39:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:39:40",3438593084,45,45,45,45,43,43,0,0,0,0,1
501,"2018-05-14 03:39:50",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:39:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:39:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:00",408397647,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 03:40:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:40:00",3438593084,45,45,45,45,43,43,1,1,0,0,1
501,"2018-05-14 03:40:10",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:40:10",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:20",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:40:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:40:20",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:30",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:40:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:40:30",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:40",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:40:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:40:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:40:40",3429196867,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:40",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:40",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:50",3227975250,45,45,45,45,45,45,0,0,2,1,2
501,"2018-05-14 03:40:50",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:50",3429196867,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:40:50",3475127854,45,45,45,45,45,45,0,0,2,2,1
501,"2018-05-14 03:41:00",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:41:00",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:41:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:41:00",3429196867,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:00",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:00",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:10",408397647,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-14 03:41:10",3227975250,45,45,45,45,45,45,0,0,1,1,2
501,"2018-05-14 03:41:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:41:10",3429196867,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:10",3475127854,45,45,45,45,45,45,0,0,2,2,1
501,"2018-05-14 03:41:20",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:41:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:41:20",3227975251,45,45,45,45,43,44,0,0,0,0,2
501,"2018-05-14 03:41:20",3429196867,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:20",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:20",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:30",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:41:30",3227975250,45,45,45,45,45,45,0,0,1,0,2
501,"2018-05-14 03:41:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:41:30",3429196867,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:30",3438593084,45,45,45,45,43,43,0,0,0,0,1
501,"2018-05-14 03:41:30",3475127854,45,45,45,45,45,45,0,0,1,1,1
501,"2018-05-14 03:41:40",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:41:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:41:40",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:41:50",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:41:50",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:42:00",408397647,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-14 03:42:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:42:00",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:42:10",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:42:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:42:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:42:20",408397647,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 03:42:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:42:20",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:42:30",408397647,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-14 03:42:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:42:30",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:42:40",3227975251,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:42:40",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:42:50",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:42:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:42:50",3227975507,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:42:50",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:42:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:42:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:42:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:00",408397647,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-14 03:43:00",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:00",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:00",3227975251,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:43:00",3227975507,45,45,45,45,45,45,0,0,2,1,2
802,"2018-05-14 03:43:00",3227975507,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:43:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:10",408397647,45,45,45,45,45,45,3,3,0,0,1
801,"2018-05-14 03:43:10",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:10",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:43:10",3227975507,45,45,45,45,45,45,0,0,1,0,2
802,"2018-05-14 03:43:10",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:43:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:43:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:20",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:43:20",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:20",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:43:20",3227975507,45,45,45,45,45,45,0,0,1,0,2
802,"2018-05-14 03:43:20",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:43:20",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:43:20",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:20",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:30",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:43:30",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:30",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:43:30",3227975507,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:30",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:30",3438593084,45,45,45,45,43,43,0,0,0,0,1
501,"2018-05-14 03:43:40",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:43:40",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:40",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:43:40",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:43:40",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:43:40",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:43:40",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:40",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:50",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:43:50",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:50",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:43:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:43:50",3227975507,45,45,45,45,45,45,0,0,1,0,2
802,"2018-05-14 03:43:50",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:43:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:43:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:43:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:00",408397647,45,45,45,45,45,45,3,3,0,0,1
801,"2018-05-14 03:44:00",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:00",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:44:00",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:44:00",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:44:00",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:44:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:10",408397647,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-14 03:44:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:44:10",3227975507,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:10",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:44:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:20",408397647,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-14 03:44:20",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:20",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:20",3227975251,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:44:20",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:44:20",3227975507,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:44:20",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:20",3495526469,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:44:30",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:30",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:30",3227975251,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:44:30",3227975507,45,45,45,45,45,45,0,0,1,0,2
802,"2018-05-14 03:44:30",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:44:30",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:44:30",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:30",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:40",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:44:40",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:40",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:44:40",3227975507,45,45,45,45,45,45,0,0,2,1,2
802,"2018-05-14 03:44:40",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:44:40",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:44:40",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:40",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:50",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:44:50",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:50",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:44:50",3227975251,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:44:50",3227975507,45,45,45,45,45,45,0,0,1,0,2
802,"2018-05-14 03:44:50",3227975507,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:44:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:44:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:00",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:45:00",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:00",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:45:00",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:45:00",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:45:00",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:45:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:10",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:45:10",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:10",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:10",3227975251,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:45:10",3227975507,43,43,45,45,42,43,1,0,1,1,2
802,"2018-05-14 03:45:10",3227975507,45,45,45,45,42,43,1,0,0,0,2
801,"2018-05-14 03:45:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:20",408397647,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-14 03:45:20",755178426,45,45,45,45,43,43,1,1,0,0,1
802,"2018-05-14 03:45:20",755178426,45,45,45,45,43,43,1,1,0,0,1
501,"2018-05-14 03:45:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:45:20",3227975507,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:20",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:20",3438593084,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:30",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:45:30",755178426,45,45,45,45,45,45,1,1,0,0,1
802,"2018-05-14 03:45:30",755178426,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-14 03:45:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:45:30",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:45:30",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:45:30",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:45:30",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:30",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:40",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:45:40",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:40",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:40",3227975251,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:45:40",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:45:40",3227975507,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:45:40",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:40",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:50",408397647,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-14 03:45:50",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:50",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:45:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:45:50",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:45:50",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:45:50",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:45:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:45:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:46:00",408397647,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-14 03:46:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-14 03:46:00",3227975507,45,45,45,45,45,45,0,0,1,1,1
802,"2018-05-14 03:46:00",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:46:00",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:46:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:46:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:46:10",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:46:10",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:46:10",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:46:10",3227975251,45,45,45,45,45,45,2,1,0,0,2
801,"2018-05-14 03:46:10",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:46:10",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:46:10",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:46:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:46:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:46:20",755178426,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:46:20",755178426,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:46:20",3227975251,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:46:20",3227975507,45,45,45,45,45,45,0,0,1,1,2
802,"2018-05-14 03:46:20",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-14 03:46:20",3438593084,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-14 03:46:20",3495526469,45,45,45,45,45,45,0,0,0,0,1
802,"2018-05-14 03:46:20",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-14 03:46:30",408397647,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-14 03:46:30",755178426,45,45,45,45,45,45,0,0,0,0,1
