"ID","cdr_ID","calldate","saddr","daddr","dport","ssrc","received","loss","firsttime","payload","maxjitter_mult10","index","flags"
96082841,76101671,"2018-05-01 00:52:49",3227975486,1145337708,11002,1191469665,3112,1,2.29621,0,5,1,NULL
96082842,76101671,"2018-05-01 00:52:49",1145337708,3227975486,29150,2051376325,3129,0,2.31123,0,6,2,NULL
96082843,76101674,"2018-05-01 00:51:48",3227975506,3495526469,30486,523244788,6605,0,1.0494,9,9,1,NULL
96082844,76101674,"2018-05-01 00:51:48",3495526469,3227975506,31448,169169512,6604,0,1.09581,9,1,2,NULL
96082845,76101675,"2018-05-01 00:51:51",3227975250,3330677851,12118,1465475536,5763,0,5.49285,9,6,1,2
96082846,76101675,"2018-05-01 00:51:51",3330677851,3227975250,28276,4036150900,5762,1,5.57752,9,11,2,2
96082847,76101676,"2018-05-01 00:51:53",411685143,3227975250,22546,1358787113,5768,0,3.63623,0,16,1,2
96082848,76101676,"2018-05-01 00:51:53",3227975250,411685143,7470,1897428194,5754,0,3.81521,0,13,2,2
96082849,76101679,"2018-05-01 00:51:48",3227975506,3495526469,30486,523244788,6604,1,1.04951,9,9,1,NULL
96082850,76101679,"2018-05-01 00:51:48",3495526469,3227975506,31448,169169512,6603,1,1.09597,9,4,2,NULL
96082851,76101680,"2018-05-01 00:51:48",3227975506,1816071815,7510,522198948,7067,0,1.42422,0,45,1,NULL
96082852,76101680,"2018-05-01 00:51:48",1816071815,3227975506,21494,1367097812,7066,1,1.42986,0,23,2,NULL
96082853,76101681,"2018-05-01 00:51:48",3227975506,1816071815,7510,522198948,7060,0,1.4242,0,45,1,NULL
96082854,76101681,"2018-05-01 00:51:48",1816071815,3227975506,21494,1367097812,7059,0,1.42977,0,23,2,NULL
96082855,76101682,"2018-05-01 00:53:41",3227975250,3429196867,25470,1462318574,1810,0,1.18024,0,13,1,2
96082856,76101682,"2018-05-01 00:53:41",3429196867,3227975250,16976,1184254217,1889,0,1.21897,0,1,2,2
96082857,76101683,"2018-05-01 00:53:42",3475127854,3227975250,16998,365834913,1825,0,0.076783,0,31,1,2
96082858,76101683,"2018-05-01 00:53:42",3227975250,3475127854,18420,2102343327,7,0,0.262903,0,0,2,NULL
96082859,76101683,"2018-05-01 00:53:42",3227975250,3475127854,29479,2102343327,1839,0,0.402934,0,1,3,2
96082860,76101690,"2018-05-01 00:49:50",3227975251,3429196867,25300,2536963270,15038,2,2.00092,0,189,1,2
96082861,76101690,"2018-05-01 00:49:50",3429196867,3227975251,28374,20008063,15040,0,2.07006,0,2,2,2
96082862,76101691,"2018-05-01 00:52:40",3227975251,3330677851,11998,2397828240,6358,1,6.52154,0,4,1,2
96082863,76101691,"2018-05-01 00:52:40",3330677851,3227975251,21892,1108649703,6355,0,6.5671,0,11,2,2
96082864,76101692,"2018-05-01 00:54:26",3495527062,3227975250,26128,396757093,1277,0,1.76074,0,2,1,2
96082865,76101692,"2018-05-01 00:54:26",3227975250,3495527062,34028,2906246634,1262,0,1.95748,0,2,2,2
96082866,76101693,"2018-05-01 00:54:23",3227975250,1614226523,2244,1465475688,1269,0,4.46729,333,2,1,2
96082867,76101693,"2018-05-01 00:54:23",1614226523,3227975250,28114,3605134106,1265,0,4.53128,333,30,2,2
96082868,76101700,"2018-05-01 00:54:16",3227975251,3429196867,25270,2535422865,4015,0,0.884168,0,4,1,2
96082869,76101700,"2018-05-01 00:54:16",3429196867,3227975251,23392,38434294,3980,0,0.965607,0,3,2,2
96082870,76101701,"2018-05-01 00:54:44",3227975251,3330677851,12690,3041502141,2253,0,8.31161,0,4,1,2
96082871,76101701,"2018-05-01 00:54:44",3330677851,3227975251,25482,2736606064,2200,0,8.36963,0,13,2,2
96082872,76101712,"2018-05-01 00:54:53",3227975251,3452818187,11760,2537138534,1685,0,2.30634,0,2,1,2
96082873,76101712,"2018-05-01 00:54:53",3452818187,3227975251,30142,58352409,1679,0,2.41564,0,23,2,2
96082874,76101714,"2018-05-01 00:54:25",3227975487,1145337708,5698,3404540785,4383,0,2.23999,0,19,1,NULL
96082875,76101714,"2018-05-01 00:54:25",1145337708,3227975487,17798,191366109,4530,1,2.25085,0,7,2,NULL
96082876,76101715,"2018-05-01 00:55:18",1145337708,3227975487,19358,1304227454,1941,1,0.111341,0,8,1,NULL
96082877,76101715,"2018-05-01 00:55:18",3227975487,1145337708,7166,2123719878,1924,1,1.4299,0,9,2,NULL
96082878,76101716,"2018-05-01 00:54:25",3227975487,1145337708,5698,3404540785,4389,0,2.23987,0,19,1,NULL
96082879,76101716,"2018-05-01 00:54:25",1145337708,3227975487,17798,191366109,4530,0,2.25084,0,4,2,NULL
96082880,76101717,"2018-05-01 00:55:18",1145337708,3227975487,19358,1304227454,1951,0,0.110101,0,1,1,NULL
96082881,76101717,"2018-05-01 00:55:18",3227975487,1145337708,7166,2123719878,1926,0,1.42894,0,10,2,NULL
96082882,76101720,"2018-05-01 00:55:49",3227975251,3495526932,16820,2535422958,1941,0,1.68178,0,4,1,2
96082883,76101720,"2018-05-01 00:55:49",3495526932,3227975251,28480,100362522,1903,0,1.72581,0,3,2,2
96082884,76101721,"2018-05-01 00:56:31",3227975487,1145337708,5378,3404540911,4427,0,2.1818,0,19,1,NULL
96082885,76101721,"2018-05-01 00:56:31",1145337708,3227975487,27770,3325677519,4560,0,2.19048,0,1,2,NULL
96082886,76101722,"2018-05-01 00:57:18",1145337708,3227975487,30552,6470314,2253,0,0.089085,0,1,1,NULL
96082887,76101722,"2018-05-01 00:57:18",3227975487,1145337708,6442,2123719998,2231,0,1.47097,0,3,2,NULL
96082888,76101723,"2018-05-01 00:57:53",3227975486,1145337708,11812,1191469969,550,1,2.15852,0,6,1,NULL
96082889,76101723,"2018-05-01 00:57:53",1145337708,3227975486,16690,1057262029,551,0,2.17114,0,1,2,NULL
96082890,76101724,"2018-05-01 00:56:31",3227975487,1145337708,5378,3404540911,4426,1,2.18181,0,19,1,NULL
96082891,76101724,"2018-05-01 00:56:31",1145337708,3227975487,27770,3325677519,4561,0,2.19052,0,5,2,NULL
96082892,76101725,"2018-05-01 00:57:18",1145337708,3227975487,30552,6470314,2255,0,0.090194,0,5,1,NULL
96082893,76101725,"2018-05-01 00:57:18",3227975487,1145337708,6442,2123719998,2231,0,1.47197,0,6,2,NULL
96082894,76101726,"2018-05-01 00:57:53",3227975486,1145337708,11812,1191469969,551,0,2.15862,0,4,1,NULL
96082895,76101726,"2018-05-01 00:57:53",1145337708,3227975486,16690,1057262029,550,0,2.17119,0,1,2,NULL
96082896,76101730,"2018-05-01 00:50:17",3341778438,3227975250,32156,874609296,23190,0,2.62607,0,24,1,2
96082897,76101730,"2018-05-01 00:50:17",3227975250,3341778438,24922,1326081025,23146,0,2.84786,0,32,2,2
96082898,76101731,"2018-05-01 00:50:16",3227975250,1168009517,16528,1462602992,23181,1,3.91225,9,13,1,2
96082899,76101731,"2018-05-01 00:50:16",1168009517,3227975250,31748,850357806,23181,1,4.11063,9,58,2,2
96082900,76101733,"2018-05-01 00:57:56",3227975251,3495526932,16640,2536400397,311,0,1.56213,0,15,1,2
96082901,76101733,"2018-05-01 00:57:56",3495526932,3227975251,32436,743339871,310,0,1.62295,0,1,2,2
96082902,76101735,"2018-05-01 00:57:50",3227975251,3495526932,16570,2537138711,1099,0,1.34115,0,4,1,2
96082903,76101735,"2018-05-01 00:57:50",3495526932,3227975251,25806,514096091,1097,0,1.38749,0,6,2,2
96082904,76101737,"2018-05-01 00:57:37",3495527062,3227975251,20432,497484098,2546,0,0.954631,0,26,1,2
96082905,76101737,"2018-05-01 00:57:37",3227975251,3495527062,33152,2535423065,2555,0,1.00941,0,37,2,2
96082906,76101738,"2018-05-01 00:57:37",3227975251,2731908580,10778,3607397370,2523,0,0.181338,0,6,1,2
96082907,76101738,"2018-05-01 00:57:37",2731908580,3227975251,28984,2002910422,2568,0,0.183215,0,21,2,2
96082908,76101739,"2018-05-01 00:45:41",3227975250,3495526934,13160,1463166429,38779,0,1.95158,0,31,1,2
96082909,76101739,"2018-05-01 00:45:41",3495526934,3227975250,27826,913707835,38696,0,1.99727,0,20,2,2
96082910,76101740,"2018-05-01 00:45:42",3227975250,1674011774,2232,1557031167,38244,2,8.72366,9,5,1,2
96082911,76101740,"2018-05-01 00:45:42",1674011774,3227975250,28012,3902678258,38360,1,8.76764,9,43,2,2
96082912,76101741,"2018-05-01 00:57:24",3227975250,3495526932,16710,1465475868,4296,0,1.00527,0,50,1,2
96082913,76101741,"2018-05-01 00:57:24",3495526932,3227975250,20640,108287157,4262,1,1.05449,0,14,2,2
96082914,76101744,"2018-05-01 00:54:45",3227975250,3330677851,12124,1462318637,12614,1,2.78564,9,12,1,2
96082915,76101744,"2018-05-01 00:54:45",3330677851,3227975250,22096,2726887359,12614,1,2.89123,9,28,2,2
96082916,76101745,"2018-05-01 00:54:46",3429196867,3227975250,24128,1275150837,12630,0,1.33594,0,10,1,2
96082917,76101745,"2018-05-01 00:54:46",3227975250,3429196867,13090,3042754574,12609,0,1.59175,0,13,2,2
96082918,76101746,"2018-05-01 00:59:12",1145337708,3227975487,20492,2866078999,589,0,0.09196,0,3,1,NULL
96082919,76101746,"2018-05-01 00:59:12",3227975487,1145337708,7510,2123720112,567,0,1.27223,0,4,2,NULL
96082920,76101747,"2018-05-01 00:58:17",3227975487,1145337708,4056,3404541017,3132,3,2.20896,0,19,1,NULL
96082921,76101747,"2018-05-01 00:58:17",1145337708,3227975487,20374,1498727125,3270,0,2.23169,0,5,2,NULL
96082922,76101748,"2018-05-01 00:58:17",3227975487,1145337708,4056,3404541017,3135,0,2.20905,0,19,1,NULL
96082923,76101748,"2018-05-01 00:58:17",1145337708,3227975487,20374,1498727125,3269,0,2.23157,0,2,2,NULL
96082924,76101749,"2018-05-01 00:59:12",1145337708,3227975487,20492,2866078999,588,0,0.090702,0,1,1,NULL
96082925,76101749,"2018-05-01 00:59:12",3227975487,1145337708,7510,2123720112,567,0,1.27088,0,0,2,NULL
96082926,76101751,"2018-05-01 00:56:36",3468626997,3227975506,16490,1074599611,10394,0,0.642997,0,1,1,NULL
96082927,76101751,"2018-05-01 00:56:36",3227975506,3468626997,18180,318413268,10376,0,0.727146,0,33,2,NULL
96082928,76101752,"2018-05-01 00:56:34",3227975506,3349638548,16406,522199234,10390,0,2.53067,0,23,1,NULL
96082929,76101752,"2018-05-01 00:56:34",3349638548,3227975506,31876,4195375011,10391,0,2.54375,0,60,2,NULL
96082930,76101754,"2018-05-01 00:56:34",3227975506,3349638548,16406,522199234,10391,0,2.53063,0,23,1,NULL
96082931,76101754,"2018-05-01 00:56:34",3349638548,3227975506,31876,4195375011,10388,4,2.54367,0,60,2,NULL
96082932,76101755,"2018-05-01 00:56:36",3468626997,3227975506,16490,1074599611,10395,0,0.64367,0,7,1,NULL
96082933,76101755,"2018-05-01 00:56:36",3227975506,3468626997,18180,318413268,10375,2,0.72803,0,33,2,NULL
96082934,76101759,"2018-05-01 00:55:24",3227975251,3452818186,10294,2536963604,14458,1,1.21747,0,24,1,2
96082935,76101759,"2018-05-01 00:55:24",3452818186,3227975251,20994,714412791,14465,0,1.2963,0,13,2,2
96082936,76101760,"2018-05-01 00:58:56",3227975251,1090360654,2250,2535423145,3353,1,7.019,9,4,1,2
96082937,76101760,"2018-05-01 00:58:56",1090360654,3227975251,26222,3120732737,3349,1,7.11341,9,16,2,2
96082938,76101761,"2018-05-01 00:58:58",3495527062,3227975251,26098,1593073109,3361,0,4.96773,0,4,1,2
96082939,76101761,"2018-05-01 00:58:58",3227975251,3495527062,34312,89330107,3345,1,5.12182,0,5,2,2
96082940,76101762,"2018-05-01 00:55:25",875246285,3227975251,24676,21968,14470,4,0.351053,0,22,1,2
96082941,76101762,"2018-05-01 00:55:25",3227975251,875246285,9124,3848120117,14459,1,0.585711,0,15,2,2
96082942,76101763,"2018-05-01 01:00:11",3227975250,3429196867,25100,1465476035,53,0,1.79368,0,1,1,2
96082943,76101763,"2018-05-01 01:00:11",3429196867,3227975250,21140,362035746,49,0,1.85741,0,0,2,2
96082944,76101764,"2018-05-01 01:00:15",1145337708,3227975486,19138,209299483,493,0,0.13014,0,3,1,NULL
96082945,76101764,"2018-05-01 01:00:15",3227975486,1145337708,21552,4027115071,462,0,1.73445,0,4,2,NULL
96082946,76101765,"2018-05-01 00:59:27",3227975486,1145337708,24152,1191042287,2808,0,0.966347,0,21,1,NULL
96082947,76101765,"2018-05-01 00:59:27",1145337708,3227975486,19796,3150124753,2910,0,0.991082,0,5,2,NULL
96082948,76101766,"2018-05-01 01:00:15",1145337708,3227975486,19138,209299483,491,0,0.128925,0,0,1,NULL
96082949,76101766,"2018-05-01 01:00:15",3227975486,1145337708,21552,4027115071,462,0,1.73333,0,4,2,NULL
96082950,76101767,"2018-05-01 00:59:27",3227975486,1145337708,24152,1191042287,2808,0,0.966392,0,21,1,NULL
96082951,76101767,"2018-05-01 00:59:27",1145337708,3227975486,19796,3150124753,2909,0,0.991133,0,1,2,NULL
96082952,76101768,"2018-05-01 01:00:21",1145337708,3227975487,22576,448208098,554,0,0.080229,0,1,1,NULL
96082953,76101768,"2018-05-01 01:00:21",3227975487,1145337708,4294,2123720181,530,0,1.2104,0,4,2,NULL
96082954,76101769,"2018-05-01 00:59:30",3227975487,1145337708,18260,3404541090,2891,0,2.34146,0,18,1,NULL
96082955,76101769,"2018-05-01 00:59:30",1145337708,3227975487,24422,3429597815,3023,0,2.3719,0,1,2,NULL
96082956,76101770,"2018-05-01 01:00:12",3227975250,3429196867,25050,1462603588,458,0,0.860091,0,1,1,2
96082957,76101770,"2018-05-01 01:00:12",3429196867,3227975250,30804,495394273,454,0,0.931765,0,2,2,2
96082958,76101771,"2018-05-01 01:00:16",1145337708,3227975486,26506,290581580,1009,0,0.104863,0,3,1,NULL
96082959,76101771,"2018-05-01 01:00:16",3227975486,1145337708,11440,4162190432,982,0,1.31433,0,13,2,NULL
96082960,76101772,"2018-05-01 01:00:21",1145337708,3227975487,22576,448208098,556,0,0.079443,0,3,1,NULL
96082961,76101772,"2018-05-01 01:00:21",3227975487,1145337708,4294,2123720181,530,0,1.20946,0,4,2,NULL
96082962,76101773,"2018-05-01 00:59:24",3227975486,1145337708,18258,1191470060,3504,0,2.17292,0,22,1,NULL
96082963,76101773,"2018-05-01 00:59:24",1145337708,3227975486,23186,3260277013,3551,0,2.19115,0,5,2,NULL
96082964,76101774,"2018-05-01 00:59:30",3227975487,1145337708,18260,3404541090,2891,0,2.34138,0,18,1,NULL
96082965,76101774,"2018-05-01 00:59:30",1145337708,3227975487,24422,3429597815,3023,1,2.37217,0,2,2,NULL
96082966,76101775,"2018-05-01 01:00:16",1145337708,3227975486,26506,290581580,1007,0,0.103826,0,1,1,NULL
96082967,76101775,"2018-05-01 01:00:16",3227975486,1145337708,11440,4162190432,982,0,1.31335,0,13,2,NULL
96082968,76101776,"2018-05-01 00:59:24",3227975486,1145337708,18258,1191470060,3504,0,2.17285,0,22,1,NULL
96082969,76101776,"2018-05-01 00:59:24",1145337708,3227975486,23186,3260277013,3550,0,2.19112,0,1,2,NULL
96082970,76101780,"2018-05-01 01:01:43",3227975506,1145337152,33908,523245383,299,0,0.820152,9,2,1,NULL
96082971,76101780,"2018-05-01 01:01:43",1145337152,3227975506,24486,2168908447,289,0,0.870882,9,1,2,NULL
96082972,76101781,"2018-05-01 01:01:43",3227975486,1145337708,5160,1191042423,441,0,0.637434,0,11,1,NULL
96082973,76101781,"2018-05-01 01:01:43",1145337708,3227975486,19108,2505966080,435,0,0.651015,0,1,2,NULL
96082974,76101782,"2018-05-01 01:01:18",3227975486,1145337708,8094,1191470174,1364,0,2.45655,0,22,1,NULL
96082975,76101782,"2018-05-01 01:01:18",1145337708,3227975486,26476,1770027683,1482,0,2.47209,0,1,2,NULL
96082976,76101783,"2018-05-01 01:01:43",1145337708,3227975486,23052,2452818387,309,0,0.107079,0,1,1,NULL
96082977,76101783,"2018-05-01 01:01:43",3227975486,1145337708,13908,1525992071,264,0,1.13391,0,1,2,NULL
96082978,76101786,"2018-05-01 01:01:43",3227975506,1145337152,33908,523245383,299,0,0.81997,9,3,1,NULL
96082979,76101786,"2018-05-01 01:01:43",1145337152,3227975506,24486,2168908447,289,0,0.870907,9,1,2,NULL
96082980,76101787,"2018-05-01 01:01:43",3227975486,1145337708,5160,1191042423,441,0,0.637441,0,12,1,NULL
96082981,76101787,"2018-05-01 01:01:43",1145337708,3227975486,19108,2505966080,436,0,0.651017,0,3,2,NULL
96082982,76101788,"2018-05-01 01:01:18",3227975486,1145337708,8094,1191470174,1364,0,2.45647,0,21,1,NULL
96082983,76101788,"2018-05-01 01:01:18",1145337708,3227975486,26476,1770027683,1483,0,2.47204,0,5,2,NULL
96082984,76101789,"2018-05-01 01:01:43",1145337708,3227975486,23052,2452818387,312,0,0.108047,0,1,1,NULL
96082985,76101789,"2018-05-01 01:01:43",3227975486,1145337708,13908,1525992071,264,0,1.13473,0,1,2,NULL
96082986,76101790,"2018-05-01 01:01:09",3227975250,3429196867,25000,1462141773,1917,0,0.989068,0,18,1,2
96082987,76101790,"2018-05-01 01:01:09",3429196867,3227975250,21696,923693322,2030,1,1.03916,0,2,2,2
96082988,76101791,"2018-05-01 01:01:10",3475127854,3227975250,27146,1812164350,1928,0,0.062387,0,19,1,2
96082989,76101791,"2018-05-01 01:01:10",3227975250,3475127854,14080,1557032094,7,0,0.182652,0,0,2,NULL
96082990,76101791,"2018-05-01 01:01:10",3227975250,3475127854,25139,1557032094,2013,0,0.32258,0,3,3,2
96082991,76101792,"2018-05-01 01:01:30",3227975250,3640363090,16460,1458298275,1124,0,2.24904,9,2,1,2
96082992,76101792,"2018-05-01 01:01:30",3640363090,3227975250,17422,3217880206,1111,0,2.44595,9,7,2,2
96082993,76101794,"2018-05-01 01:00:51",3495526934,3227975250,19124,947144702,3721,1,0.865007,0,6,1,2
96082994,76101794,"2018-05-01 01:00:51",3227975250,3495526934,12720,1462603628,3713,0,0.917274,0,20,2,2
96082995,76101796,"2018-05-01 01:00:52",3227975250,2731908580,16714,3108464269,3722,0,0.101736,0,13,1,2
96082996,76101796,"2018-05-01 01:00:52",2731908580,3227975250,22428,1312614022,3720,0,0.107097,0,27,2,2
96082997,76101797,"2018-05-01 01:00:37",3227975507,1145337701,29110,1031383141,4065,0,0.980756,9,7132,1,NULL
96082998,76101797,"2018-05-01 01:00:37",1145337701,3227975507,29690,2328907105,5951,0,0.991945,9,6,2,NULL
96082999,76101798,"2018-05-01 01:01:06",1145337701,3227975507,26354,3049690525,3288,0,0.102734,0,4,1,NULL
96083000,76101798,"2018-05-01 01:01:06",3227975507,1145337701,48446,1299699858,4469,0,2.25385,0,18,2,NULL
96083001,76101799,"2018-05-01 01:00:37",3227975507,1145337701,29110,1031383141,4065,0,0.980716,9,7132,1,NULL
96083002,76101799,"2018-05-01 01:00:37",1145337701,3227975507,29690,2328907105,5951,0,0.99185,9,1,2,NULL
96083003,76101800,"2018-05-01 01:01:06",1145337701,3227975507,26354,3049690525,3287,0,0.101557,0,2,1,NULL
96083004,76101800,"2018-05-01 01:01:06",3227975507,1145337701,48446,1299699858,4468,0,2.25278,0,18,2,NULL
96083005,76101801,"2018-05-01 01:01:02",3227975251,3495526932,16670,2536963943,4583,0,2.5638,0,55,1,2
96083006,76101801,"2018-05-01 01:01:02",3495526932,3227975251,23230,1809412485,4585,0,2.61636,0,21,2,2
96083007,76101805,"2018-05-01 00:59:24",3330677851,3227975250,17774,1052152680,9799,1,3.31701,9,24,1,2
96083008,76101805,"2018-05-01 00:59:24",3227975250,3330677851,12126,1462318916,9815,0,3.70546,9,4,2,2
96083009,76101806,"2018-05-01 00:59:25",3227975250,3346524492,14838,2331771734,9836,0,1.9169,8,13,1,2
96083010,76101806,"2018-05-01 00:59:25",3346524492,3227975250,21668,4018036870,9818,0,2.2545,8,24,2,2
96083011,76101807,"2018-05-01 00:52:40",1090360654,3227975250,22188,1528972419,30150,1,4.11911,9,63,1,2
96083012,76101807,"2018-05-01 00:52:40",3227975250,1090360654,2258,1461715809,30123,0,4.52427,9,13,2,2
96083013,76101808,"2018-05-01 00:52:41",3227975250,3346524492,15096,2436362162,30140,1,2.60617,8,29,1,2
96083014,76101808,"2018-05-01 00:52:41",3346524492,3227975250,24452,457455115,30125,1,2.96599,8,26,2,2
96083015,76101809,"2018-05-01 01:02:57",3227975506,1145337701,25006,523245457,262,0,0.811383,9,3,1,NULL
96083016,76101809,"2018-05-01 01:02:57",1145337701,3227975506,29840,1666174144,256,0,0.832409,9,3,2,NULL
96083017,76101810,"2018-05-01 01:02:56",1145337708,3227975486,31150,4206976833,278,0,0.221732,0,3,1,NULL
96083018,76101810,"2018-05-01 01:02:56",3227975486,1145337708,19864,116864,229,0,1.13431,0,3,2,NULL
96083019,76101811,"2018-05-01 01:02:29",3227975486,1145337708,3244,1191470245,1413,0,2.22935,0,22,1,NULL
96083020,76101811,"2018-05-01 01:02:29",1145337708,3227975486,16954,3506693732,1531,1,2.24976,0,4,2,NULL
96083021,76101812,"2018-05-01 01:02:57",3227975506,1145337701,25006,523245457,262,0,0.811475,9,1,1,NULL
96083022,76101812,"2018-05-01 01:02:57",1145337701,3227975506,29840,1666174144,256,0,0.83247,9,0,2,NULL
96083023,76101813,"2018-05-01 01:02:56",1145337708,3227975486,31150,4206976833,275,0,0.220539,0,0,1,NULL
96083024,76101813,"2018-05-01 01:02:56",3227975486,1145337708,19864,116864,229,0,1.13341,0,2,2,NULL
96083025,76101814,"2018-05-01 01:02:29",3227975486,1145337708,3244,1191470245,1413,0,2.22933,0,22,1,NULL
96083026,76101814,"2018-05-01 01:02:29",1145337708,3227975486,16954,3506693732,1531,0,2.2498,0,0,2,NULL
96083027,76101816,"2018-05-01 01:01:36",3227975506,3330677851,12548,522199536,5256,0,1.45918,9,11,1,NULL
96083028,76101816,"2018-05-01 01:01:36",3330677851,3227975506,21910,3348561716,5267,0,1.55225,9,2,2,NULL
96083029,76101817,"2018-05-01 01:01:36",3227975506,3330677851,12548,522199536,5256,0,1.45913,9,11,1,NULL
96083030,76101817,"2018-05-01 01:01:36",3330677851,3227975506,21910,3348561716,5267,0,1.55223,9,6,2,NULL
96083031,76101818,"2018-05-01 00:59:57",3227975251,3350650150,2268,2537138838,10114,0,1.68026,335,9,1,2
96083032,76101818,"2018-05-01 00:59:57",3350650150,3227975251,27278,979883673,10098,0,1.83389,335,38,2,2
96083033,76101819,"2018-05-01 00:59:59",3227975251,3350650146,2248,3982537911,9954,0,3.14355,9,34,1,2
96083034,76101819,"2018-05-01 00:59:59",3350650146,3227975251,32450,2117680913,9966,1,3.16622,9,3,2,2
96083035,76101821,"2018-05-01 01:03:21",3227975486,1145337708,16786,1191470297,991,0,0.578778,0,7,1,NULL
96083036,76101821,"2018-05-01 01:03:21",1145337708,3227975486,17542,550574838,1096,0,0.591599,0,1,2,NULL
96083037,76101823,"2018-05-01 00:49:39",3495527062,3227975250,19844,185865597,41515,0,1.13262,0,30,1,2
96083038,76101823,"2018-05-01 00:49:39",3227975250,3495527062,35388,2973082588,41494,0,1.2921,0,39,2,2
96083039,76101824,"2018-05-01 00:49:38",3227975250,1613813930,16428,1458489498,13,0,2.73966,9,0,1,NULL
96083040,76101824,"2018-05-01 00:49:38",1613813930,3227975250,22196,2076968708,41500,4,2.83146,9,59,2,2
96083041,76101824,"2018-05-01 00:49:38",3227975250,1613813930,43443,1458489498,41489,4,3.01936,9,13,3,2
96083042,76101826,"2018-05-01 01:03:21",3227975486,1145337708,16786,1191470297,991,0,0.578728,0,8,1,NULL
96083043,76101826,"2018-05-01 01:03:21",1145337708,3227975486,17542,550574838,1096,0,0.591569,0,4,2,NULL
96083044,76101829,"2018-05-01 01:03:22",3227975506,1145337701,12728,523245482,2768,0,0.807122,9,52,1,NULL
96083045,76101829,"2018-05-01 01:03:22",1145337701,3227975506,19864,2112174144,2774,0,0.831735,9,5,2,NULL
96083046,76101830,"2018-05-01 01:03:21",1145337708,3227975486,18914,583240643,2807,2,0.107166,0,6,1,NULL
96083047,76101830,"2018-05-01 01:03:21",3227975486,1145337708,21062,1122781417,2773,0,1.01492,0,13,2,NULL
96083048,76101831,"2018-05-01 01:02:57",3227975486,1145337708,21224,1191042497,3852,2,2.23199,0,22,1,NULL
96083049,76101831,"2018-05-01 01:02:57",1145337708,3227975486,25178,20389113,3960,1,2.25155,0,9,2,NULL
96083050,76101832,"2018-05-01 01:03:22",3227975506,1145337701,12728,523245482,2768,0,0.807278,9,52,1,NULL
96083051,76101832,"2018-05-01 01:03:22",1145337701,3227975506,19864,2112174144,2774,0,0.831806,9,1,2,NULL
96083052,76101833,"2018-05-01 01:04:11",3227975486,1145337708,5636,1191470347,356,0,2.31255,0,4,1,NULL
96083053,76101833,"2018-05-01 01:04:11",1145337708,3227975486,31618,1945686799,350,0,2.33177,0,1,2,NULL
96083054,76101834,"2018-05-01 01:02:57",3227975486,1145337708,21224,1191042497,3854,0,2.23203,0,22,1,NULL
96083055,76101834,"2018-05-01 01:02:57",1145337708,3227975486,25178,20389113,3960,0,2.25143,0,1,2,NULL
96083056,76101835,"2018-05-01 01:03:21",1145337708,3227975486,18914,583240643,2806,0,0.106185,0,1,1,NULL
96083057,76101835,"2018-05-01 01:03:21",3227975486,1145337708,21062,1122781417,2773,0,1.01425,0,13,2,NULL
96083058,76101836,"2018-05-01 01:04:11",3227975486,1145337708,5636,1191470347,356,0,2.31257,0,4,1,NULL
96083059,76101836,"2018-05-01 01:04:11",1145337708,3227975486,31618,1945686799,351,0,2.33182,0,1,2,NULL
96083060,76101837,"2018-05-01 01:01:34",3227975251,3495526932,15570,2535423303,92,0,1.4832,0,1,1,2
96083061,76101837,"2018-05-01 01:01:34",3495526932,3227975251,25406,988748216,93,0,1.54819,0,1,2,2
96083062,76101838,"2018-05-01 01:04:09",3227975251,3429196867,25230,2537139090,953,0,1.11249,0,9,1,2
96083063,76101838,"2018-05-01 01:04:09",3429196867,3227975251,23102,245174916,952,0,1.18257,0,1,2,2
96083064,76101839,"2018-05-01 01:04:26",3227975486,1145337708,20516,1191470362,1138,0,2.3599,0,4,1,NULL
96083065,76101839,"2018-05-01 01:04:26",1145337708,3227975486,20926,2255151703,1251,0,2.37138,0,1,2,NULL
96083066,76101840,"2018-05-01 01:04:26",3227975486,1145337708,20516,1191470362,1138,0,2.35965,0,4,1,NULL
96083067,76101840,"2018-05-01 01:04:26",1145337708,3227975486,20926,2255151703,1252,0,2.37104,0,8,2,NULL
96083068,76101842,"2018-05-01 01:04:53",1145337708,3227975486,30808,2877517876,5,0,0.107232,0,0,1,NULL
96083069,76101846,"2018-05-01 01:04:16",3227975506,3495526469,60120,522199696,2430,0,1.07403,9,13,1,NULL
96083070,76101846,"2018-05-01 01:04:16",3495526469,3227975506,19114,1204106283,2440,0,1.10666,9,10,2,NULL
96083071,76101847,"2018-05-01 01:04:53",1145337708,3227975486,30808,2877517876,6,0,0.108192,0,0,1,NULL
96083072,76101848,"2018-05-01 01:04:16",3227975506,3495526469,60120,522199696,2430,0,1.07404,9,13,1,NULL
96083073,76101848,"2018-05-01 01:04:16",3495526469,3227975506,19114,1204106283,2440,0,1.1066,9,11,2,NULL
96083074,76101851,"2018-05-01 01:05:24",3227975487,1145337708,3310,3404541444,348,0,2.29281,0,4,1,NULL
96083075,76101851,"2018-05-01 01:05:24",1145337708,3227975487,28756,3568061614,345,0,2.31165,0,1,2,NULL
96083076,76101852,"2018-05-01 01:05:24",3227975487,1145337708,3310,3404541444,348,0,2.29277,0,4,1,NULL
96083077,76101852,"2018-05-01 01:05:24",1145337708,3227975487,28756,3568061614,344,0,2.3116,0,1,2,NULL
