"ID","cdr_ID","calldate","type","pos"
419349634,76101458,"2018-05-01 00:39:11",3,0
419349635,76101458,"2018-05-01 00:39:11",3,19456
419349636,76101460,"2018-05-01 00:39:10",2,164352
419349637,76101460,"2018-05-01 00:39:10",2,525824
419349638,76101460,"2018-05-01 00:39:10",2,1248768
419349639,76101460,"2018-05-01 00:39:10",2,2004480
419349640,76101460,"2018-05-01 00:39:10",2,2727424
419349641,76101460,"2018-05-01 00:39:10",2,3417600
419349642,76101460,"2018-05-01 00:39:10",2,4206080
419349643,76101460,"2018-05-01 00:39:10",2,4896256
419349644,76101460,"2018-05-01 00:39:10",2,5586432
419349645,76101460,"2018-05-01 00:39:10",2,6614016
419349646,76101460,"2018-05-01 00:39:10",3,38912
419349647,76101460,"2018-05-01 00:39:10",3,58368
419349648,76101465,"2018-05-01 00:35:10",2,0
419349649,76101465,"2018-05-01 00:35:10",2,361472
419349650,76101465,"2018-05-01 00:35:10",2,788480
419349651,76101465,"2018-05-01 00:35:10",2,1117184
419349652,76101465,"2018-05-01 00:35:10",2,1610240
419349653,76101465,"2018-05-01 00:35:10",2,2136064
419349654,76101465,"2018-05-01 00:35:10",2,2859008
419349655,76101465,"2018-05-01 00:35:10",2,3384832
419349656,76101465,"2018-05-01 00:35:10",2,3779072
419349657,76101465,"2018-05-01 00:35:10",2,4596736
419349658,76101465,"2018-05-01 00:35:10",2,4958208
419349659,76101465,"2018-05-01 00:35:10",2,5352448
419349660,76101465,"2018-05-01 00:35:10",2,5713920
419349661,76101465,"2018-05-01 00:35:10",2,6108160
419349662,76101465,"2018-05-01 00:35:10",2,6502400
419349663,76101465,"2018-05-01 00:35:10",2,6863872
419349664,76101465,"2018-05-01 00:35:10",2,7225344
419349665,76101465,"2018-05-01 00:35:10",2,7422464
419349666,76101465,"2018-05-01 00:35:10",2,7816704
419349667,76101465,"2018-05-01 00:35:10",2,8145408
419349668,76101465,"2018-05-01 00:35:10",2,8474112
419349669,76101465,"2018-05-01 00:35:10",2,8638464
419349670,76101465,"2018-05-01 00:35:10",2,9032704
419349671,76101465,"2018-05-01 00:35:10",2,9394176
419349672,76101465,"2018-05-01 00:35:10",2,9788416
419349673,76101465,"2018-05-01 00:35:10",2,10149888
419349674,76101465,"2018-05-01 00:35:10",2,10544128
419349675,76101465,"2018-05-01 00:35:10",2,10708480
419349676,76101465,"2018-05-01 00:35:10",2,11102720
419349677,76101465,"2018-05-01 00:35:10",2,11464192
419349678,76101465,"2018-05-01 00:35:10",2,11825664
419349679,76101465,"2018-05-01 00:35:10",2,12187136
419349680,76101465,"2018-05-01 00:35:10",2,12548608
419349681,76101465,"2018-05-01 00:35:10",2,12942848
419349682,76101465,"2018-05-01 00:35:10",2,13304320
419349683,76101465,"2018-05-01 00:35:10",2,13665792
419349684,76101465,"2018-05-01 00:35:10",2,14060032
419349685,76101465,"2018-05-01 00:35:10",2,14454272
419349686,76101465,"2018-05-01 00:35:10",2,14815744
419349687,76101465,"2018-05-01 00:35:10",2,14980096
419349688,76101465,"2018-05-01 00:35:10",2,15327232
419349689,76101465,"2018-05-01 00:35:10",3,124416
419349690,76101465,"2018-05-01 00:35:10",3,198144
419349691,76101466,"2018-05-01 00:35:12",2,164352
419349692,76101466,"2018-05-01 00:35:12",2,591360
419349693,76101466,"2018-05-01 00:35:12",2,952832
419349694,76101466,"2018-05-01 00:35:12",2,1445888
419349695,76101466,"2018-05-01 00:35:12",2,1971712
419349696,76101466,"2018-05-01 00:35:12",2,2694656
419349697,76101466,"2018-05-01 00:35:12",2,3581952
419349698,76101466,"2018-05-01 00:35:12",2,4432384
419349699,76101466,"2018-05-01 00:35:12",2,4793856
419349700,76101466,"2018-05-01 00:35:12",2,5155328
419349701,76101466,"2018-05-01 00:35:12",2,5549568
419349702,76101466,"2018-05-01 00:35:12",2,5911040
419349703,76101466,"2018-05-01 00:35:12",2,6338048
419349704,76101466,"2018-05-01 00:35:12",2,6699520
419349705,76101466,"2018-05-01 00:35:12",2,7060992
419349706,76101466,"2018-05-01 00:35:12",2,7619584
419349707,76101466,"2018-05-01 00:35:12",2,7981056
419349708,76101466,"2018-05-01 00:35:12",2,8309760
419349709,76101466,"2018-05-01 00:35:12",2,8835584
419349710,76101466,"2018-05-01 00:35:12",2,9229824
419349711,76101466,"2018-05-01 00:35:12",2,9591296
419349712,76101466,"2018-05-01 00:35:12",2,9985536
419349713,76101466,"2018-05-01 00:35:12",2,10347008
419349714,76101466,"2018-05-01 00:35:12",2,10905600
419349715,76101466,"2018-05-01 00:35:12",2,11299840
419349716,76101466,"2018-05-01 00:35:12",2,11661312
419349717,76101466,"2018-05-01 00:35:12",2,12022784
419349718,76101466,"2018-05-01 00:35:12",2,12384256
419349719,76101466,"2018-05-01 00:35:12",2,12778496
419349720,76101466,"2018-05-01 00:35:12",2,13139968
419349721,76101466,"2018-05-01 00:35:12",2,13501440
419349722,76101466,"2018-05-01 00:35:12",2,13862912
419349723,76101466,"2018-05-01 00:35:12",2,14257152
419349724,76101466,"2018-05-01 00:35:12",2,14651392
419349725,76101466,"2018-05-01 00:35:12",2,15144448
419349726,76101466,"2018-05-01 00:35:12",3,50688
419349727,76101466,"2018-05-01 00:35:12",3,271872
419349728,76101468,"2018-05-01 00:39:25",2,854528
419349729,76101468,"2018-05-01 00:39:25",2,1643008
419349730,76101468,"2018-05-01 00:39:25",2,2365952
419349731,76101468,"2018-05-01 00:39:25",2,3056128
419349732,76101468,"2018-05-01 00:39:25",2,3811840
419349733,76101468,"2018-05-01 00:39:25",2,4567552
419349734,76101468,"2018-05-01 00:39:25",2,5422080
419349735,76101468,"2018-05-01 00:39:25",2,5947904
419349736,76101468,"2018-05-01 00:39:25",2,6449664
419349737,76101468,"2018-05-01 00:39:25",2,6901760
419349738,76101468,"2018-05-01 00:39:25",2,7230464
419349739,76101468,"2018-05-01 00:39:25",2,7624704
419349740,76101468,"2018-05-01 00:39:25",2,7953408
419349741,76101468,"2018-05-01 00:39:25",2,8314880
419349742,76101468,"2018-05-01 00:39:25",2,8676352
419349743,76101468,"2018-05-01 00:39:25",2,8988160
419349744,76101468,"2018-05-01 00:39:25",3,138752
419349745,76101468,"2018-05-01 00:39:25",3,168960
419349746,76101469,"2018-05-01 00:39:23",2,690176
419349747,76101469,"2018-05-01 00:39:23",2,1445888
419349748,76101469,"2018-05-01 00:39:23",2,2168832
419349749,76101469,"2018-05-01 00:39:23",2,2891776
419349750,76101469,"2018-05-01 00:39:23",2,3614720
419349751,76101469,"2018-05-01 00:39:23",2,4403200
419349752,76101469,"2018-05-01 00:39:23",2,5060608
419349753,76101469,"2018-05-01 00:39:23",2,5783552
419349754,76101469,"2018-05-01 00:39:23",2,6285312
419349755,76101469,"2018-05-01 00:39:23",2,6737408
419349756,76101469,"2018-05-01 00:39:23",2,7066112
419349757,76101469,"2018-05-01 00:39:23",2,7427584
419349758,76101469,"2018-05-01 00:39:23",2,7789056
419349759,76101469,"2018-05-01 00:39:23",2,8117760
419349760,76101469,"2018-05-01 00:39:23",2,8512000
419349761,76101469,"2018-05-01 00:39:23",2,8873472
419349762,76101469,"2018-05-01 00:39:23",3,77824
419349763,76101469,"2018-05-01 00:39:23",3,108544
419349764,76101470,"2018-05-01 00:41:37",2,2432000
419349765,76101470,"2018-05-01 00:41:37",3,0
419349766,76101470,"2018-05-01 00:41:37",3,3584
419349767,76101471,"2018-05-01 00:41:43",2,2732032
419349768,76101471,"2018-05-01 00:41:43",3,13312
419349769,76101471,"2018-05-01 00:41:43",3,14336
419349770,76101472,"2018-05-01 00:41:39",2,2566144
419349771,76101472,"2018-05-01 00:41:39",3,7168
419349772,76101472,"2018-05-01 00:41:39",3,10240
419349773,76101477,"2018-05-01 00:41:45",2,2267648
419349774,76101477,"2018-05-01 00:41:45",2,3286016
419349775,76101477,"2018-05-01 00:41:45",2,3815424
419349776,76101477,"2018-05-01 00:41:45",3,15360
419349777,76101477,"2018-05-01 00:41:45",3,21504
419349778,76101478,"2018-05-01 00:41:46",2,2103296
419349779,76101478,"2018-05-01 00:41:46",2,3088896
419349780,76101478,"2018-05-01 00:41:46",2,3779072
419349781,76101478,"2018-05-01 00:41:46",3,27136
419349782,76101478,"2018-05-01 00:41:46",3,33280
419349783,76101478,"2018-05-01 00:41:46",3,34304
419349784,76101483,"2018-05-01 00:42:23",2,84992
419349785,76101484,"2018-05-01 00:42:14",2,0
419349786,76101485,"2018-05-01 00:42:12",2,39424
419349787,76101486,"2018-05-01 00:42:28",2,0
419349788,76101486,"2018-05-01 00:42:28",2,361472
419349789,76101486,"2018-05-01 00:42:28",2,558592
419349790,76101486,"2018-05-01 00:42:28",3,0
419349791,76101486,"2018-05-01 00:42:28",3,4608
419349792,76101487,"2018-05-01 00:43:05",2,0
419349793,76101487,"2018-05-01 00:43:05",2,164352
419349794,76101491,"2018-05-01 00:42:33",2,164352
419349795,76101491,"2018-05-01 00:42:33",2,800768
419349796,76101491,"2018-05-01 00:42:33",3,9216
419349797,76101491,"2018-05-01 00:42:33",3,16384
419349798,76101492,"2018-05-01 00:42:49",2,996864
419349799,76101492,"2018-05-01 00:42:49",3,27648
419349800,76101492,"2018-05-01 00:42:49",3,29696
419349801,76101493,"2018-05-01 00:42:46",2,1110016
419349802,76101493,"2018-05-01 00:42:46",3,23552
419349803,76101493,"2018-05-01 00:42:46",3,25600
419349804,76101495,"2018-05-01 00:15:23",2,1479168
419349805,76101495,"2018-05-01 00:15:23",2,2044416
419349806,76101495,"2018-05-01 00:15:23",2,2373120
419349807,76101495,"2018-05-01 00:15:23",2,2701824
419349808,76101495,"2018-05-01 00:15:23",2,3030528
419349809,76101495,"2018-05-01 00:15:23",2,3359232
419349810,76101495,"2018-05-01 00:15:23",2,3687936
419349811,76101495,"2018-05-01 00:15:23",2,4016640
419349812,76101495,"2018-05-01 00:15:23",2,4345344
419349813,76101495,"2018-05-01 00:15:23",2,4674048
419349814,76101495,"2018-05-01 00:15:23",2,5002752
419349815,76101495,"2018-05-01 00:15:23",2,5331456
419349816,76101495,"2018-05-01 00:15:23",2,5660160
419349817,76101495,"2018-05-01 00:15:23",2,5988864
419349818,76101495,"2018-05-01 00:15:23",2,6317568
419349819,76101495,"2018-05-01 00:15:23",2,6646272
419349820,76101495,"2018-05-01 00:15:23",2,6974976
419349821,76101495,"2018-05-01 00:15:23",2,7303680
419349822,76101495,"2018-05-01 00:15:23",2,7632384
419349823,76101495,"2018-05-01 00:15:23",2,7961088
419349824,76101495,"2018-05-01 00:15:23",2,8289792
419349825,76101495,"2018-05-01 00:15:23",2,8618496
419349826,76101495,"2018-05-01 00:15:23",2,8947200
419349827,76101495,"2018-05-01 00:15:23",2,9111552
419349828,76101495,"2018-05-01 00:15:23",2,9440256
419349829,76101495,"2018-05-01 00:15:23",2,9768960
419349830,76101495,"2018-05-01 00:15:23",2,10097664
419349831,76101495,"2018-05-01 00:15:23",2,10426368
419349832,76101495,"2018-05-01 00:15:23",2,10755072
419349833,76101495,"2018-05-01 00:15:23",2,11083776
419349834,76101495,"2018-05-01 00:15:23",2,11412480
419349835,76101495,"2018-05-01 00:15:23",2,11741184
419349836,76101495,"2018-05-01 00:15:23",2,12069888
419349837,76101495,"2018-05-01 00:15:23",2,12398592
419349838,76101495,"2018-05-01 00:15:23",2,12727296
419349839,76101495,"2018-05-01 00:15:23",2,13056000
419349840,76101495,"2018-05-01 00:15:23",2,13384704
419349841,76101495,"2018-05-01 00:15:23",2,13713408
419349842,76101495,"2018-05-01 00:15:23",2,14042112
419349843,76101495,"2018-05-01 00:15:23",2,14370816
419349844,76101495,"2018-05-01 00:15:23",2,14699520
419349845,76101495,"2018-05-01 00:15:23",2,15028224
419349846,76101495,"2018-05-01 00:15:23",2,15356928
419349847,76101495,"2018-05-01 00:15:23",2,15685632
419349848,76101495,"2018-05-01 00:15:23",2,16014336
419349849,76101495,"2018-05-01 00:15:23",2,16178688
419349850,76101496,"2018-05-01 00:15:26",2,1010688
419349851,76101496,"2018-05-01 00:15:26",2,1880064
419349852,76101496,"2018-05-01 00:15:26",2,2208768
419349853,76101496,"2018-05-01 00:15:26",2,2537472
419349854,76101496,"2018-05-01 00:15:26",2,2866176
419349855,76101496,"2018-05-01 00:15:26",2,3194880
419349856,76101496,"2018-05-01 00:15:26",2,3523584
419349857,76101496,"2018-05-01 00:15:26",2,3852288
419349858,76101496,"2018-05-01 00:15:26",2,4180992
419349859,76101496,"2018-05-01 00:15:26",2,4509696
419349860,76101496,"2018-05-01 00:15:26",2,4838400
419349861,76101496,"2018-05-01 00:15:26",2,5167104
419349862,76101496,"2018-05-01 00:15:26",2,5495808
419349863,76101496,"2018-05-01 00:15:26",2,5824512
419349864,76101496,"2018-05-01 00:15:26",2,6153216
419349865,76101496,"2018-05-01 00:15:26",2,6481920
419349866,76101496,"2018-05-01 00:15:26",2,6810624
419349867,76101496,"2018-05-01 00:15:26",2,7139328
419349868,76101496,"2018-05-01 00:15:26",2,7468032
419349869,76101496,"2018-05-01 00:15:26",2,7796736
419349870,76101496,"2018-05-01 00:15:26",2,8125440
419349871,76101496,"2018-05-01 00:15:26",2,8454144
419349872,76101496,"2018-05-01 00:15:26",2,8782848
419349873,76101496,"2018-05-01 00:15:26",2,9275904
419349874,76101496,"2018-05-01 00:15:26",2,9604608
419349875,76101496,"2018-05-01 00:15:26",2,9933312
419349876,76101496,"2018-05-01 00:15:26",2,10262016
419349877,76101496,"2018-05-01 00:15:26",2,10590720
419349878,76101496,"2018-05-01 00:15:26",2,10919424
419349879,76101496,"2018-05-01 00:15:26",2,11248128
419349880,76101496,"2018-05-01 00:15:26",2,11576832
419349881,76101496,"2018-05-01 00:15:26",2,11905536
419349882,76101496,"2018-05-01 00:15:26",2,12234240
419349883,76101496,"2018-05-01 00:15:26",2,12562944
419349884,76101496,"2018-05-01 00:15:26",2,12891648
419349885,76101496,"2018-05-01 00:15:26",2,13220352
419349886,76101496,"2018-05-01 00:15:26",2,13549056
419349887,76101496,"2018-05-01 00:15:26",2,13877760
419349888,76101496,"2018-05-01 00:15:26",2,14206464
419349889,76101496,"2018-05-01 00:15:26",2,14535168
419349890,76101496,"2018-05-01 00:15:26",2,14863872
419349891,76101496,"2018-05-01 00:15:26",2,15192576
419349892,76101496,"2018-05-01 00:15:26",2,15521280
419349893,76101496,"2018-05-01 00:15:26",2,15849984
419349894,76101496,"2018-05-01 00:15:26",2,16307712
419349895,76101497,"2018-05-01 00:43:20",2,1348608
419349896,76101497,"2018-05-01 00:43:20",3,0
419349897,76101497,"2018-05-01 00:43:20",3,4096
419349898,76101498,"2018-05-01 00:43:21",2,755712
419349899,76101498,"2018-05-01 00:43:21",2,1314304
419349900,76101498,"2018-05-01 00:43:21",3,8192
419349901,76101498,"2018-05-01 00:43:21",3,12288
419349902,76101505,"2018-05-01 00:42:41",2,220160
419349903,76101505,"2018-05-01 00:42:41",2,384512
419349904,76101505,"2018-05-01 00:42:41",2,581632
419349905,76101505,"2018-05-01 00:42:41",2,778752
419349906,76101505,"2018-05-01 00:42:41",2,975872
419349907,76101505,"2018-05-01 00:42:41",2,1140224
419349908,76101506,"2018-05-01 00:43:23",2,1682432
419349909,76101507,"2018-05-01 00:43:24",2,1846784
419349910,76101508,"2018-05-01 00:43:46",2,1980928
419349911,76101509,"2018-05-01 00:43:46",2,2108928
419349912,76101510,"2018-05-01 00:43:30",2,1907712
419349913,76101510,"2018-05-01 00:43:30",3,16384
419349914,76101510,"2018-05-01 00:43:30",3,18944
419349915,76101513,"2018-05-01 00:43:47",2,2442752
419349916,76101513,"2018-05-01 00:43:47",3,20992
419349917,76101513,"2018-05-01 00:43:47",3,22528
419349918,76101516,"2018-05-01 00:42:52",2,603648
419349919,76101516,"2018-05-01 00:42:52",2,1417216
419349920,76101516,"2018-05-01 00:42:52",2,1614336
419349921,76101516,"2018-05-01 00:42:52",2,2008576
419349922,76101516,"2018-05-01 00:42:52",2,2402816
419349923,76101516,"2018-05-01 00:42:52",2,2599936
419349924,76101516,"2018-05-01 00:42:52",2,2961408
419349925,76101516,"2018-05-01 00:42:52",2,3354624
419349926,76101516,"2018-05-01 00:42:52",3,47616
419349927,76101516,"2018-05-01 00:42:52",3,63488
419349928,76101517,"2018-05-01 00:42:53",2,1252864
419349929,76101517,"2018-05-01 00:42:53",2,1811456
419349930,76101517,"2018-05-01 00:42:53",2,2205696
419349931,76101517,"2018-05-01 00:42:53",2,2764288
419349932,76101517,"2018-05-01 00:42:53",2,3158528
419349933,76101517,"2018-05-01 00:42:53",3,31744
419349934,76101517,"2018-05-01 00:42:53",3,79360
419349935,76101523,"2018-05-01 00:43:38",2,565248
419349936,76101523,"2018-05-01 00:43:38",2,1156608
419349937,76101523,"2018-05-01 00:43:38",2,2223616
419349938,76101523,"2018-05-01 00:43:38",2,2749440
419349939,76101523,"2018-05-01 00:43:38",2,3275264
419349940,76101523,"2018-05-01 00:43:38",2,3833856
419349941,76101523,"2018-05-01 00:43:38",2,4392448
419349942,76101523,"2018-05-01 00:43:38",2,4909056
419349943,76101524,"2018-05-01 00:43:38",2,959488
419349944,76101524,"2018-05-01 00:43:38",2,1518080
419349945,76101524,"2018-05-01 00:43:38",2,2585088
419349946,76101524,"2018-05-01 00:43:38",2,3110912
419349947,76101524,"2018-05-01 00:43:38",2,3669504
419349948,76101524,"2018-05-01 00:43:38",2,4228096
419349949,76101524,"2018-05-01 00:43:38",2,4747264
419349950,76101525,"2018-05-01 00:43:11",2,236544
419349951,76101525,"2018-05-01 00:43:11",2,400896
419349952,76101525,"2018-05-01 00:43:11",2,762368
419349953,76101525,"2018-05-01 00:43:11",2,1353728
419349954,76101525,"2018-05-01 00:43:11",2,2420736
419349955,76101525,"2018-05-01 00:43:11",2,2946560
419349956,76101525,"2018-05-01 00:43:11",2,3472384
419349957,76101525,"2018-05-01 00:43:11",2,4030976
419349958,76101525,"2018-05-01 00:43:11",2,4589568
419349959,76101529,"2018-05-01 00:31:16",2,0
419349960,76101529,"2018-05-01 00:31:16",2,887296
419349961,76101529,"2018-05-01 00:31:16",2,1675776
419349962,76101529,"2018-05-01 00:31:16",2,2530304
419349963,76101529,"2018-05-01 00:31:16",2,3680256
419349964,76101529,"2018-05-01 00:31:16",2,4797440
419349965,76101529,"2018-05-01 00:31:16",2,6012928
419349966,76101529,"2018-05-01 00:31:16",2,6932992
419349967,76101529,"2018-05-01 00:31:16",2,7902720
419349968,76101529,"2018-05-01 00:31:16",2,8691200
419349969,76101529,"2018-05-01 00:31:16",2,9414144
419349970,76101529,"2018-05-01 00:31:16",2,10202624
419349971,76101529,"2018-05-01 00:31:16",2,10892800
419349972,76101529,"2018-05-01 00:31:16",2,11681280
419349973,76101529,"2018-05-01 00:31:16",2,12371456
419349974,76101529,"2018-05-01 00:31:16",2,13159936
419349975,76101529,"2018-05-01 00:31:16",2,13948416
419349976,76101529,"2018-05-01 00:31:16",2,14835712
419349977,76101529,"2018-05-01 00:31:16",2,15656960
419349978,76101529,"2018-05-01 00:31:16",2,16445440
419349979,76101529,"2018-05-01 00:31:16",2,17201152
419349980,76101529,"2018-05-01 00:31:16",2,17989632
419349981,76101529,"2018-05-01 00:31:16",2,18745344
419349982,76101529,"2018-05-01 00:31:16",2,19501056
419349983,76101529,"2018-05-01 00:31:16",2,20224000
419349984,76101529,"2018-05-01 00:31:16",2,20819456
419349985,76101529,"2018-05-01 00:31:16",2,21180928
419349986,76101529,"2018-05-01 00:31:16",2,21575168
419349987,76101529,"2018-05-01 00:31:16",2,21936640
419349988,76101529,"2018-05-01 00:31:16",2,22330880
419349989,76101529,"2018-05-01 00:31:16",2,22659584
419349990,76101529,"2018-05-01 00:31:16",2,23021056
419349991,76101529,"2018-05-01 00:31:16",2,23415296
419349992,76101529,"2018-05-01 00:31:16",2,23776768
419349993,76101529,"2018-05-01 00:31:16",2,24171008
419349994,76101529,"2018-05-01 00:31:16",2,24532480
419349995,76101529,"2018-05-01 00:31:16",2,24926720
419349996,76101529,"2018-05-01 00:31:16",2,25288192
419349997,76101529,"2018-05-01 00:31:16",2,25649664
419349998,76101529,"2018-05-01 00:31:16",2,26043904
419349999,76101529,"2018-05-01 00:31:16",2,26405376
419350000,76101529,"2018-05-01 00:31:16",2,26799616
419350001,76101529,"2018-05-01 00:31:16",2,27193856
419350002,76101529,"2018-05-01 00:31:16",2,27555328
419350003,76101529,"2018-05-01 00:31:16",2,27916800
419350004,76101529,"2018-05-01 00:31:16",2,28311040
419350005,76101529,"2018-05-01 00:31:16",2,28672512
419350006,76101529,"2018-05-01 00:31:16",2,29066752
419350007,76101529,"2018-05-01 00:31:16",2,29395456
419350008,76101529,"2018-05-01 00:31:16",2,29789696
419350009,76101529,"2018-05-01 00:31:16",2,30151168
419350010,76101529,"2018-05-01 00:31:16",2,30545408
419350011,76101529,"2018-05-01 00:31:16",2,30906880
419350012,76101529,"2018-05-01 00:31:16",2,31432704
419350013,76101529,"2018-05-01 00:31:16",2,31826944
419350014,76101529,"2018-05-01 00:31:16",2,32188416
419350015,76101529,"2018-05-01 00:31:16",2,32582656
419350016,76101529,"2018-05-01 00:31:16",2,32944128
419350017,76101529,"2018-05-01 00:31:16",2,33371136
419350018,76101529,"2018-05-01 00:31:16",2,33732608
419350019,76101529,"2018-05-01 00:31:16",2,34126848
419350020,76101529,"2018-05-01 00:31:16",2,34488320
419350021,76101529,"2018-05-01 00:31:16",2,34882560
419350022,76101529,"2018-05-01 00:31:16",2,35244032
419350023,76101529,"2018-05-01 00:31:16",2,35605504
419350024,76101529,"2018-05-01 00:31:16",2,35966976
419350025,76101529,"2018-05-01 00:31:16",2,36328448
419350026,76101529,"2018-05-01 00:31:16",2,36722688
419350027,76101529,"2018-05-01 00:31:16",2,37116928
419350028,76101529,"2018-05-01 00:31:16",2,37478400
419350029,76101529,"2018-05-01 00:31:16",2,37807104
419350030,76101529,"2018-05-01 00:31:16",2,38201344
419350031,76101529,"2018-05-01 00:31:16",2,38562816
419350032,76101529,"2018-05-01 00:31:16",2,38924288
419350033,76101529,"2018-05-01 00:31:16",2,39318528
419350034,76101529,"2018-05-01 00:31:16",2,39712768
419350035,76101529,"2018-05-01 00:31:16",2,40238592
419350036,76101529,"2018-05-01 00:31:16",2,40600064
419350037,76101529,"2018-05-01 00:31:16",2,40961536
419350038,76101529,"2018-05-01 00:31:16",2,41355776
419350039,76101529,"2018-05-01 00:31:16",2,41782784
419350040,76101529,"2018-05-01 00:31:16",2,42144256
419350041,76101529,"2018-05-01 00:31:16",2,42505728
419350042,76101529,"2018-05-01 00:31:16",2,42867200
419350043,76101529,"2018-05-01 00:31:16",2,43261440
419350044,76101529,"2018-05-01 00:31:16",2,43655680
419350045,76101529,"2018-05-01 00:31:16",2,43820032
419350046,76101529,"2018-05-01 00:31:16",2,44181504
419350047,76101529,"2018-05-01 00:31:16",2,44542976
419350048,76101529,"2018-05-01 00:31:16",2,44904448
419350049,76101529,"2018-05-01 00:31:16",2,45265920
419350050,76101529,"2018-05-01 00:31:16",2,45660160
419350051,76101529,"2018-05-01 00:31:16",3,229376
419350052,76101529,"2018-05-01 00:31:16",3,377344
419350053,76101529,"2018-05-01 00:31:16",3,821248
419350054,76101529,"2018-05-01 00:31:16",3,848896
419350055,76101531,"2018-05-01 00:31:18",2,164352
419350056,76101531,"2018-05-01 00:31:18",2,722944
419350057,76101531,"2018-05-01 00:31:18",2,1478656
419350058,76101531,"2018-05-01 00:31:18",2,2333184
419350059,76101531,"2018-05-01 00:31:18",2,3483136
419350060,76101531,"2018-05-01 00:31:18",2,4600320
419350061,76101531,"2018-05-01 00:31:18",2,5783040
419350062,76101531,"2018-05-01 00:31:18",2,6735872
419350063,76101531,"2018-05-01 00:31:18",2,7705600
419350064,76101531,"2018-05-01 00:31:18",2,8494080
419350065,76101531,"2018-05-01 00:31:18",2,9217024
419350066,76101531,"2018-05-01 00:31:18",2,10005504
419350067,76101531,"2018-05-01 00:31:18",2,10728448
419350068,76101531,"2018-05-01 00:31:18",2,11484160
419350069,76101531,"2018-05-01 00:31:18",2,12174336
419350070,76101531,"2018-05-01 00:31:18",2,12962816
419350071,76101531,"2018-05-01 00:31:18",2,13751296
419350072,76101531,"2018-05-01 00:31:18",2,14474240
419350073,76101531,"2018-05-01 00:31:18",2,15229952
419350074,76101531,"2018-05-01 00:31:18",2,16051200
419350075,76101531,"2018-05-01 00:31:18",2,16806912
419350076,76101531,"2018-05-01 00:31:18",2,17595392
419350077,76101531,"2018-05-01 00:31:18",2,18351104
419350078,76101531,"2018-05-01 00:31:18",2,19106816
419350079,76101531,"2018-05-01 00:31:18",2,19698176
419350080,76101531,"2018-05-01 00:31:18",2,20388352
419350081,76101531,"2018-05-01 00:31:18",2,20655104
419350082,76101531,"2018-05-01 00:31:18",2,20983808
419350083,76101531,"2018-05-01 00:31:18",2,21378048
419350084,76101531,"2018-05-01 00:31:18",2,21739520
419350085,76101531,"2018-05-01 00:31:18",2,22133760
419350086,76101531,"2018-05-01 00:31:18",2,22495232
419350087,76101531,"2018-05-01 00:31:18",2,22823936
419350088,76101531,"2018-05-01 00:31:18",2,23218176
419350089,76101531,"2018-05-01 00:31:18",2,23579648
419350090,76101531,"2018-05-01 00:31:18",2,23973888
419350091,76101531,"2018-05-01 00:31:18",2,24335360
419350092,76101531,"2018-05-01 00:31:18",2,24696832
419350093,76101531,"2018-05-01 00:31:18",2,25091072
419350094,76101531,"2018-05-01 00:31:18",2,25452544
419350095,76101531,"2018-05-01 00:31:18",2,25846784
419350096,76101531,"2018-05-01 00:31:18",2,26208256
419350097,76101531,"2018-05-01 00:31:18",2,26569728
419350098,76101531,"2018-05-01 00:31:18",2,26996736
419350099,76101531,"2018-05-01 00:31:18",2,27358208
419350100,76101531,"2018-05-01 00:31:18",2,27719680
419350101,76101531,"2018-05-01 00:31:18",2,28113920
419350102,76101531,"2018-05-01 00:31:18",2,28475392
419350103,76101531,"2018-05-01 00:31:18",2,28869632
419350104,76101531,"2018-05-01 00:31:18",2,29231104
419350105,76101531,"2018-05-01 00:31:18",2,29592576
419350106,76101531,"2018-05-01 00:31:18",2,29954048
419350107,76101531,"2018-05-01 00:31:18",2,30348288
419350108,76101531,"2018-05-01 00:31:18",2,30709760
419350109,76101531,"2018-05-01 00:31:18",2,31071232
419350110,76101531,"2018-05-01 00:31:18",2,31268352
419350111,76101531,"2018-05-01 00:31:18",2,31629824
419350112,76101531,"2018-05-01 00:31:18",2,31991296
419350113,76101531,"2018-05-01 00:31:18",2,32385536
419350114,76101531,"2018-05-01 00:31:18",2,32747008
419350115,76101531,"2018-05-01 00:31:18",2,33141248
419350116,76101531,"2018-05-01 00:31:18",2,33535488
419350117,76101531,"2018-05-01 00:31:18",2,33929728
419350118,76101531,"2018-05-01 00:31:18",2,34291200
419350119,76101531,"2018-05-01 00:31:18",2,34685440
419350120,76101531,"2018-05-01 00:31:18",2,35046912
419350121,76101531,"2018-05-01 00:31:18",2,35441152
419350122,76101531,"2018-05-01 00:31:18",2,35769856
419350123,76101531,"2018-05-01 00:31:18",2,36131328
419350124,76101531,"2018-05-01 00:31:18",2,36525568
419350125,76101531,"2018-05-01 00:31:18",2,36919808
419350126,76101531,"2018-05-01 00:31:18",2,37281280
419350127,76101531,"2018-05-01 00:31:18",2,37642752
419350128,76101531,"2018-05-01 00:31:18",2,38004224
419350129,76101531,"2018-05-01 00:31:18",2,38365696
419350130,76101531,"2018-05-01 00:31:18",2,38727168
419350131,76101531,"2018-05-01 00:31:18",2,39121408
419350132,76101531,"2018-05-01 00:31:18",2,39515648
419350133,76101531,"2018-05-01 00:31:18",2,39877120
419350134,76101531,"2018-05-01 00:31:18",2,40074240
419350135,76101531,"2018-05-01 00:31:18",2,40402944
