"ID","cdr_ID","calldate","src","dst"
33999752,76107128,"2018-05-01 12:06:02",NULL,3227975485
33999753,76107129,"2018-05-01 12:01:32",NULL,3227975496
33999754,76107129,"2018-05-01 12:01:32",NULL,3227975504
33999755,76107130,"2018-05-01 12:04:31",NULL,3227975504
33999756,76107131,"2018-05-01 12:04:33",NULL,3227975504
33999757,76107142,"2018-05-01 12:05:29",NULL,3227975485
33999758,76107144,"2018-05-01 12:03:04",NULL,3227975504
33999759,76107145,"2018-05-01 12:05:55",NULL,3227975504
33999760,76107146,"2018-05-01 12:05:55",NULL,3227975504
33999761,76107147,"2018-05-01 12:05:55",NULL,3227975504
33999762,76107148,"2018-05-01 12:05:55",NULL,3227975504
33999763,76107149,"2018-05-01 12:02:23",NULL,3227975504
33999764,76107150,"2018-05-01 12:06:18",NULL,3227975504
33999765,76107151,"2018-05-01 12:02:07",NULL,3227975496
33999766,76107151,"2018-05-01 12:02:07",NULL,3227975504
33999767,76107152,"2018-05-01 12:05:55",NULL,3227975504
33999768,76107153,"2018-05-01 12:05:55",NULL,3227975504
33999769,76107154,"2018-05-01 12:06:06",NULL,3227975485
33999770,76107155,"2018-05-01 12:05:29",NULL,3227975485
33999771,76107156,"2018-05-01 12:04:40",NULL,3227975504
33999772,76107157,"2018-05-01 12:05:49",NULL,3227975504
33999773,76107158,"2018-05-01 12:04:42",NULL,3227975504
33999774,76107170,"2018-05-01 12:06:12",NULL,1654599249
33999775,76107171,"2018-05-01 12:06:12",NULL,1654599248
33999776,76107172,"2018-05-01 12:05:55",NULL,3227975504
33999777,76107174,"2018-05-01 12:04:19",NULL,3227975504
33999778,76107175,"2018-05-01 12:05:51",NULL,3227975504
33999779,76107176,"2018-05-01 12:05:55",NULL,3227975504
33999780,76107177,"2018-05-01 11:59:45",NULL,3227975496
33999781,76107177,"2018-05-01 11:59:45",NULL,3227975504
33999782,76107178,"2018-05-01 12:02:16",NULL,3227975505
33999783,76107179,"2018-05-01 12:06:14",NULL,3227975504
33999784,76107191,"2018-05-01 12:06:10",NULL,3227975248
33999785,76107192,"2018-05-01 12:06:17",NULL,3227975504
33999786,76107193,"2018-05-01 12:06:15",NULL,3227975504
33999787,76107194,"2018-05-01 12:03:14",NULL,3227975504
33999788,76107195,"2018-05-01 12:03:16",NULL,3227975504
33999789,76107201,"2018-05-01 12:05:38",NULL,1654599249
33999790,76107202,"2018-05-01 12:05:45",NULL,3227975248
33999791,76107215,"2018-05-01 12:06:10",NULL,3227975504
33999792,76107216,"2018-05-01 12:06:25",NULL,3227975504
33999793,76107217,"2018-05-01 12:06:25",NULL,3227975504
33999794,76107218,"2018-05-01 12:06:29",NULL,1654599249
33999795,76107219,"2018-05-01 12:06:25",NULL,3227975504
33999796,76107220,"2018-05-01 12:06:29",NULL,1654599249
33999797,76107221,"2018-05-01 12:06:29",NULL,3227975505
33999798,76107223,"2018-05-01 12:06:30",NULL,3227975496
33999799,76107223,"2018-05-01 12:06:30",NULL,3227975504
33999800,76107224,"2018-05-01 12:06:25",NULL,3227975504
33999801,76107226,"2018-05-01 12:05:49",NULL,3227975505
33999802,76107227,"2018-05-01 12:06:25",NULL,3227975504
33999803,76107228,"2018-05-01 12:06:09",NULL,3227975504
33999804,76107230,"2018-05-01 12:05:50",NULL,3227975496
33999805,76107235,"2018-05-01 12:05:47",NULL,3227975248
33999806,76107236,"2018-05-01 12:06:21",NULL,3227975496
33999807,76107236,"2018-05-01 12:06:21",NULL,3227975505
33999808,76107237,"2018-05-01 12:06:43",NULL,3227975504
33999809,76107238,"2018-05-01 12:06:29",NULL,3227975505
33999810,76107240,"2018-05-01 12:06:41",NULL,1654599249
33999811,76107242,"2018-05-01 12:06:14",NULL,3227975496
33999812,76107242,"2018-05-01 12:06:14",NULL,3227975504
33999813,76107243,"2018-05-01 12:06:30",NULL,3227975485
33999814,76107244,"2018-05-01 12:06:35",NULL,3227975504
33999815,76107245,"2018-05-01 12:06:34",NULL,3227975504
33999816,76107246,"2018-05-01 12:02:22",NULL,3227975504
33999817,76107256,"2018-05-01 12:07:17",NULL,3227975248
33999818,76107257,"2018-05-01 12:07:07",NULL,3227975485
33999819,76107258,"2018-05-01 12:07:16",NULL,3227975485
33999820,76107259,"2018-05-01 12:07:13",NULL,3227975504
33999821,76107260,"2018-05-01 12:06:56",NULL,3227975504
33999822,76107261,"2018-05-01 12:06:56",NULL,3227975504
33999823,76107262,"2018-05-01 12:06:56",NULL,3227975504
33999824,76107263,"2018-05-01 12:06:56",NULL,3227975504
33999825,76107264,"2018-05-01 12:07:15",NULL,3227975504
33999826,76107281,"2018-05-01 12:06:46",NULL,3227975496
33999827,76107281,"2018-05-01 12:06:46",NULL,3227975505
33999828,76107282,"2018-05-01 12:06:56",NULL,3227975504
33999829,76107283,"2018-05-01 12:06:56",NULL,3227975504
33999830,76107284,"2018-05-01 12:07:26",NULL,3227975504
33999831,76107285,"2018-05-01 12:06:56",NULL,3227975504
33999832,76107286,"2018-05-01 12:06:56",NULL,3227975504
33999833,76107287,"2018-05-01 12:06:56",NULL,3227975504
33999834,76107288,"2018-05-01 12:02:32",NULL,3227975504
33999835,76107298,"2018-05-01 12:06:19",NULL,3227975504
33999836,76107299,"2018-05-01 12:06:42",NULL,3227975485
33999837,76107302,"2018-05-01 12:06:17",NULL,3227975505
33999838,76107303,"2018-05-01 12:06:12",NULL,3227975496
33999839,76107303,"2018-05-01 12:06:12",NULL,3227975504
33999840,76107305,"2018-05-01 12:07:09",NULL,3227975505
33999841,76107306,"2018-05-01 12:07:09",NULL,3227975485
33999842,76107307,"2018-05-01 12:07:51",NULL,3227975504
33999843,76107309,"2018-05-01 12:07:26",NULL,3227975504
33999844,76107310,"2018-05-01 12:07:25",NULL,3227975504
33999845,76107311,"2018-05-01 12:06:58",NULL,1654599248
33999846,76107312,"2018-05-01 12:07:28",NULL,1654599248
33999847,76107313,"2018-05-01 12:07:07",NULL,1654599249
33999848,76107314,"2018-05-01 12:07:07",NULL,1654599249
33999849,76107315,"2018-05-01 12:07:28",NULL,1654599248
33999850,76107316,"2018-05-01 12:06:42",NULL,3227975248
33999851,76107317,"2018-05-01 12:06:41",NULL,3227975248
33999852,76107322,"2018-05-01 12:07:28",NULL,3227975504
33999853,76107323,"2018-05-01 12:07:42",NULL,3227975504
33999854,76107325,"2018-05-01 12:07:40",NULL,1654599249
33999855,76107326,"2018-05-01 12:06:11",NULL,1654599240
33999856,76107327,"2018-05-01 12:07:40",NULL,1654599249
33999857,76107328,"2018-05-01 12:07:43",NULL,3227975248
33999858,76107338,"2018-05-01 12:07:55",NULL,3227975504
33999859,76107339,"2018-05-01 12:07:55",NULL,3227975504
33999860,76107340,"2018-05-01 12:06:09",NULL,3227975496
33999861,76107340,"2018-05-01 12:06:09",NULL,3227975504
33999862,76107341,"2018-05-01 12:07:55",NULL,3227975504
33999863,76107342,"2018-05-01 12:07:55",NULL,3227975504
33999864,76107343,"2018-05-01 12:07:43",NULL,1654599249
33999865,76107344,"2018-05-01 12:07:48",NULL,1654599249
33999866,76107345,"2018-05-01 12:07:49",NULL,3227975496
33999867,76107346,"2018-05-01 12:07:49",NULL,3227975496
33999868,76107348,"2018-05-01 12:07:44",NULL,3227975496
33999869,76107348,"2018-05-01 12:07:44",NULL,3227975504
33999870,76107351,"2018-05-01 12:07:53",NULL,3227975505
33999871,76107352,"2018-05-01 12:07:53",NULL,3227975505
33999872,76107363,"2018-05-01 12:07:53",NULL,1654599249
33999873,76107364,"2018-05-01 12:07:53",NULL,1654599249
33999874,76107365,"2018-05-01 12:08:01",NULL,1654599240
33999875,76107365,"2018-05-01 12:08:01",NULL,1654599248
33999876,76107367,"2018-05-01 12:07:31",NULL,3227975485
33999877,76107369,"2018-05-01 12:05:12",NULL,3227975496
33999878,76107369,"2018-05-01 12:05:12",NULL,3227975504
33999879,76107370,"2018-05-01 12:08:18",NULL,3227975485
33999880,76107371,"2018-05-01 12:07:30",NULL,3227975496
33999881,76107372,"2018-05-01 12:06:54",NULL,3227975504
33999882,76107373,"2018-05-01 12:08:22",NULL,3227975504
33999883,76107374,"2018-05-01 12:07:42",NULL,1654599249
33999884,76107375,"2018-05-01 12:08:23",NULL,1654599249
33999885,76107376,"2018-05-01 12:07:29",NULL,1654599248
33999886,76107377,"2018-05-01 12:07:30",NULL,3227975496
33999887,76107382,"2018-05-01 12:07:54",NULL,3227975485
33999888,76107384,"2018-05-01 12:08:40",NULL,3227975485
33999889,76107397,"2018-05-01 12:08:39",NULL,1654599249
33999890,76107399,"2018-05-01 12:07:51",NULL,3227975504
33999891,76107400,"2018-05-01 12:08:49",NULL,3227975504
33999892,76107401,"2018-05-01 12:08:49",NULL,3227975504
33999893,76107402,"2018-05-01 12:09:09",NULL,3227975504
33999894,76107403,"2018-05-01 12:07:50",NULL,3227975504
33999895,76107404,"2018-05-01 12:08:34",NULL,3227975496
33999896,76107405,"2018-05-01 12:08:33",NULL,3227975505
33999897,76107406,"2018-05-01 12:08:49",NULL,3227975504
33999898,76107408,"2018-05-01 12:07:24",NULL,3227975504
33999899,76107409,"2018-05-01 12:08:40",NULL,3227975496
33999900,76107410,"2018-05-01 12:08:47",NULL,3227975504
33999901,76107411,"2018-05-01 12:08:47",NULL,3227975504
33999902,76107412,"2018-05-01 12:08:47",NULL,3227975504
33999903,76107413,"2018-05-01 12:08:47",NULL,3227975504
33999904,76107414,"2018-05-01 12:08:49",NULL,3227975504
33999905,76107417,"2018-05-01 12:09:01",NULL,3227975248
33999906,76107418,"2018-05-01 12:08:22",NULL,1654599240
33999907,76107420,"2018-05-01 12:07:42",NULL,3227975504
33999908,76107421,"2018-05-01 12:08:47",NULL,3227975504
33999909,76107422,"2018-05-01 12:08:47",NULL,3227975504
33999910,76107423,"2018-05-01 12:08:49",NULL,3227975504
33999911,76107424,"2018-05-01 12:08:47",NULL,3227975504
33999912,76107425,"2018-05-01 12:08:47",NULL,3227975504
33999913,76107426,"2018-05-01 12:08:47",NULL,3227975504
33999914,76107428,"2018-05-01 12:08:40",NULL,3227975496
33999915,76107444,"2018-05-01 12:08:48",NULL,3227975248
33999916,76107445,"2018-05-01 12:05:55",NULL,3227975504
33999917,76107446,"2018-05-01 12:07:36",NULL,3227975496
33999918,76107446,"2018-05-01 12:07:36",NULL,3227975504
33999919,76107447,"2018-05-01 12:08:36",NULL,3227975505
33999920,76107448,"2018-05-01 12:08:37",NULL,3227975496
33999921,76107449,"2018-05-01 12:08:09",NULL,3227975496
33999922,76107449,"2018-05-01 12:08:09",NULL,3227975505
33999923,76107451,"2018-05-01 12:08:27",NULL,3227975485
33999924,76107452,"2018-05-01 12:08:41",NULL,3227975496
33999925,76107452,"2018-05-01 12:08:41",NULL,3227975505
33999926,76107454,"2018-05-01 12:09:09",NULL,3227975504
33999927,76107455,"2018-05-01 12:09:09",NULL,3227975504
33999928,76107468,"2018-05-01 12:08:32",NULL,3227975496
33999929,76107468,"2018-05-01 12:08:32",NULL,3227975504
33999930,76107469,"2018-05-01 12:09:09",NULL,3227975504
33999931,76107470,"2018-05-01 12:09:26",NULL,3227975485
33999932,76107471,"2018-05-01 12:09:27",NULL,3227975504
33999933,76107472,"2018-05-01 12:02:30",NULL,3227975504
33999934,76107473,"2018-05-01 12:09:09",NULL,3227975504
33999935,76107474,"2018-05-01 12:02:29",NULL,3227975504
33999936,76107475,"2018-05-01 12:07:53",NULL,3227975504
33999937,76107476,"2018-05-01 12:08:23",NULL,3227975496
33999938,76107477,"2018-05-01 12:08:49",NULL,3227975505
33999939,76107478,"2018-05-01 12:09:35",NULL,3227975504
33999940,76107479,"2018-05-01 12:08:47",NULL,3227975496
33999941,76107479,"2018-05-01 12:08:47",NULL,3227975504
33999942,76107480,"2018-05-01 12:06:45",NULL,3227975504
33999943,76107482,"2018-05-01 12:06:25",NULL,3227975504
33999944,76107483,"2018-05-01 12:06:24",NULL,3227975499
33999945,76107483,"2018-05-01 12:06:24",NULL,3227975505
33999946,76107484,"2018-05-01 12:08:49",NULL,1654599249
33999947,76107485,"2018-05-01 12:08:19",NULL,1654599240
33999948,76107485,"2018-05-01 12:08:19",NULL,1654599248
33999949,76107486,"2018-05-01 12:08:22",NULL,1654599249
33999950,76107488,"2018-05-01 12:08:49",NULL,1654599249
33999951,76107489,"2018-05-01 12:08:19",NULL,1654599240
33999952,76107490,"2018-05-01 12:08:35",NULL,1654599249
33999953,76107493,"2018-05-01 12:08:23",NULL,3227975496
33999954,76107502,"2018-05-01 12:08:49",NULL,3227975505
33999955,76107504,"2018-05-01 12:09:02",NULL,1654599249
33999956,76107505,"2018-05-01 12:09:31",NULL,1654599249
33999957,76107506,"2018-05-01 12:09:02",NULL,1654599249
33999958,76107508,"2018-05-01 12:09:02",NULL,3227975505
33999959,76107509,"2018-05-01 12:09:02",NULL,3227975505
33999960,76107510,"2018-05-01 12:09:30",NULL,3227975504
33999961,76107511,"2018-05-01 12:09:42",NULL,3227975504
33999962,76107512,"2018-05-01 12:08:49",NULL,3227975504
33999963,76107513,"2018-05-01 12:08:39",NULL,3227975496
33999964,76107515,"2018-05-01 12:09:42",NULL,3227975504
33999965,76107516,"2018-05-01 12:08:38",NULL,3227975505
33999966,76107518,"2018-05-01 12:08:53",NULL,3227975504
33999967,76107519,"2018-05-01 12:08:51",NULL,3227975504
33999968,76107531,"2018-05-01 12:04:22",NULL,3227975496
33999969,76107531,"2018-05-01 12:04:22",NULL,3227975505
33999970,76107532,"2018-05-01 12:09:32",NULL,3227975496
33999971,76107534,"2018-05-01 12:08:33",NULL,3227975496
33999972,76107534,"2018-05-01 12:08:33",NULL,3227975504
33999973,76107535,"2018-05-01 12:09:54",NULL,3227975504
33999974,76107537,"2018-05-01 12:09:28",NULL,3227975496
33999975,76107537,"2018-05-01 12:09:28",NULL,3227975504
33999976,76107538,"2018-05-01 12:10:16",NULL,3227975504
33999977,76107546,"2018-05-01 12:09:32",NULL,3227975496
33999978,76107547,"2018-05-01 12:09:17",NULL,1654599240
33999979,76107549,"2018-05-01 12:10:07",NULL,3227975248
33999980,76107564,"2018-05-01 12:09:48",NULL,1654599248
33999981,76107565,"2018-05-01 12:09:37",NULL,1654599248
33999982,76107566,"2018-05-01 12:09:49",NULL,1654599248
33999983,76107569,"2018-05-01 12:05:49",NULL,1654599240
33999984,76107570,"2018-05-01 12:10:01",NULL,3227975504
33999985,76107571,"2018-05-01 12:10:01",NULL,3227975504
33999986,76107572,"2018-05-01 12:10:01",NULL,3227975504
33999987,76107573,"2018-05-01 12:10:01",NULL,3227975504
33999988,76107575,"2018-05-01 12:10:01",NULL,3227975504
33999989,76107576,"2018-05-01 12:10:01",NULL,3227975504
33999990,76107578,"2018-05-01 12:10:01",NULL,3227975504
33999991,76107579,"2018-05-01 12:10:01",NULL,3227975504
33999992,76107582,"2018-05-01 12:09:54",NULL,3227975496
33999993,76107587,"2018-05-01 12:09:37",NULL,1654599240
33999994,76107588,"2018-05-01 12:10:07",NULL,1654599248
33999995,76107589,"2018-05-01 12:10:07",NULL,1654599248
33999996,76107590,"2018-05-01 12:08:46",NULL,3227975248
33999997,76107591,"2018-05-01 12:06:36",NULL,3227975496
33999998,76107591,"2018-05-01 12:06:36",NULL,3227975504
33999999,76107592,"2018-05-01 12:09:55",NULL,3227975496
34000000,76107593,"2018-05-01 12:10:22",NULL,3227975504
34000001,76107595,"2018-05-01 12:10:22",NULL,3227975504
34000002,76107596,"2018-05-01 12:09:55",NULL,3227975496
34000003,76107601,"2018-05-01 12:09:40",NULL,3227975496
34000004,76107602,"2018-05-01 12:09:54",NULL,1654599248
34000005,76107604,"2018-05-01 12:09:53",NULL,1654599249
34000006,76107606,"2018-05-01 12:10:34",NULL,1654599240
34000007,76107608,"2018-05-01 12:09:39",NULL,1654599249
34000008,76107609,"2018-05-01 12:05:53",NULL,3227975504
34000009,76107610,"2018-05-01 12:10:24",NULL,3227975504
34000010,76107611,"2018-05-01 12:09:54",NULL,3227975496
34000011,76107612,"2018-05-01 12:08:32",NULL,3227975504
34000012,76107613,"2018-05-01 12:09:40",NULL,3227975496
34000013,76107614,"2018-05-01 12:08:49",NULL,3227975504
34000014,76107615,"2018-05-01 12:09:42",NULL,3227975504
34000015,76107616,"2018-05-01 12:08:46",NULL,3227975504
34000016,76107617,"2018-05-01 12:08:17",NULL,3227975496
34000017,76107621,"2018-05-01 12:08:17",NULL,3227975496
34000018,76107623,"2018-05-01 12:08:17",NULL,1654599249
34000019,76107625,"2018-05-01 12:07:06",NULL,3227975504
34000020,76107626,"2018-05-01 12:07:05",NULL,3227975505
34000021,76107635,"2018-05-01 12:10:30",NULL,1654599240
34000022,76107636,"2018-05-01 12:10:50",NULL,1654599249
34000023,76107637,"2018-05-01 12:09:59",NULL,3227975504
34000024,76107638,"2018-05-01 12:09:55",NULL,3227975504
34000025,76107639,"2018-05-01 12:10:01",NULL,3227975504
34000026,76107640,"2018-05-01 12:10:51",NULL,3227975504
34000027,76107641,"2018-05-01 12:10:41",NULL,3227975496
34000028,76107641,"2018-05-01 12:10:41",NULL,3227975505
34000029,76107643,"2018-05-01 12:09:57",NULL,3227975504
34000030,76107644,"2018-05-01 12:10:50",NULL,3227975504
34000031,76107645,"2018-05-01 12:10:16",NULL,3227975505
34000032,76107646,"2018-05-01 12:10:17",NULL,3227975496
34000033,76107647,"2018-05-01 12:10:28",NULL,1654599249
34000034,76107648,"2018-05-01 12:07:14",NULL,1654599240
34000035,76107648,"2018-05-01 12:07:14",NULL,1654599248
34000036,76107650,"2018-05-01 12:10:22",NULL,1654599240
34000037,76107650,"2018-05-01 12:10:22",NULL,1654599248
34000038,76107660,"2018-05-01 12:09:15",NULL,3227975504
34000039,76107661,"2018-05-01 12:11:04",NULL,3227975504
34000040,76107662,"2018-05-01 12:09:35",NULL,3227975504
34000041,76107663,"2018-05-01 12:11:05",NULL,3227975504
34000042,76107664,"2018-05-01 12:11:06",NULL,1654599240
34000043,76107664,"2018-05-01 12:11:06",NULL,1654599248
34000044,76107666,"2018-05-01 12:11:00",NULL,1654599249
34000045,76107667,"2018-05-01 12:06:27",NULL,1654599249
34000046,76107668,"2018-05-01 12:06:27",NULL,1654599249
34000047,76107676,"2018-05-01 12:11:13",NULL,3227975248
34000048,76107677,"2018-05-01 12:11:25",NULL,3227975248
34000049,76107678,"2018-05-01 12:09:08",NULL,3227975504
34000050,76107679,"2018-05-01 12:09:09",NULL,3227975504
34000051,76107680,"2018-05-01 12:11:19",NULL,3227975504
34000052,76107682,"2018-05-01 12:10:13",NULL,3227975496
34000053,76107682,"2018-05-01 12:10:13",NULL,3227975504
34000054,76107684,"2018-05-01 12:11:24",NULL,3227975496
34000055,76107685,"2018-05-01 12:11:18",NULL,3227975504
34000056,76107686,"2018-05-01 12:11:22",NULL,3227975504
34000057,76107687,"2018-05-01 12:10:08",NULL,3227975496
34000058,76107687,"2018-05-01 12:10:08",NULL,3227975504
34000059,76107689,"2018-05-01 12:11:21",NULL,3227975504
34000060,76107690,"2018-05-01 12:11:22",NULL,3227975504
34000061,76107693,"2018-05-01 12:11:21",NULL,3227975504
34000062,76107694,"2018-05-01 12:11:15",NULL,1654599249
34000063,76107695,"2018-05-01 12:11:21",NULL,1654599248
34000064,76107696,"2018-05-01 12:11:21",NULL,3227975504
34000065,76107697,"2018-05-01 12:11:34",NULL,3227975504
34000066,76107698,"2018-05-01 12:11:14",NULL,3227975504
34000067,76107700,"2018-05-01 12:11:14",NULL,3227975504
34000068,76107710,"2018-05-01 12:10:54",NULL,1654599249
34000069,76107712,"2018-05-01 12:10:54",NULL,3227975496
34000070,76107720,"2018-05-01 12:11:43",NULL,3227975504
34000071,76107724,"2018-05-01 12:10:54",NULL,3227975496
34000072,76107725,"2018-05-01 12:11:44",NULL,3227975504
34000073,76107737,"2018-05-01 12:09:22",NULL,3227975504
34000074,76107738,"2018-05-01 12:11:36",NULL,3227975505
34000075,76107739,"2018-05-01 12:10:19",NULL,3227975496
34000076,76107741,"2018-05-01 12:10:18",NULL,3227975505
34000077,76107742,"2018-05-01 12:11:37",NULL,3227975496
34000078,76107743,"2018-05-01 12:09:54",NULL,3227975504
34000079,76107744,"2018-05-01 12:11:36",NULL,1654599248
34000080,76107745,"2018-05-01 12:11:43",NULL,1654599249
34000081,76107746,"2018-05-01 12:10:29",NULL,1654599249
34000082,76107747,"2018-05-01 12:12:01",NULL,1654599249
34000083,76107748,"2018-05-01 12:11:36",NULL,1654599248
34000084,76107755,"2018-05-01 12:11:22",NULL,1654599249
34000085,76107756,"2018-05-01 12:11:43",NULL,1654599249
34000086,76107757,"2018-05-01 12:11:53",NULL,3227975504
34000087,76107758,"2018-05-01 12:11:53",NULL,3227975504
34000088,76107759,"2018-05-01 12:10:22",NULL,3227975504
34000089,76107760,"2018-05-01 11:50:21",NULL,3227975505
34000090,76107761,"2018-05-01 11:50:24",NULL,3227975504
34000091,76107762,"2018-05-01 12:11:06",NULL,3227975496
34000092,76107762,"2018-05-01 12:11:06",NULL,3227975505
34000093,76107763,"2018-05-01 12:11:51",NULL,3227975504
34000094,76107764,"2018-05-01 12:11:23",NULL,3227975505
34000095,76107765,"2018-05-01 12:12:09",NULL,3227975496
34000096,76107766,"2018-05-01 12:11:24",NULL,3227975496
34000097,76107771,"2018-05-01 12:12:09",NULL,3227975496
34000098,76107773,"2018-05-01 12:10:58",NULL,1654599240
34000099,76107775,"2018-05-01 12:11:32",NULL,1654599249
34000100,76107776,"2018-05-01 12:11:32",NULL,3227975505
34000101,76107778,"2018-05-01 12:11:43",NULL,3227975496
34000102,76107778,"2018-05-01 12:11:43",NULL,3227975504
34000103,76107779,"2018-05-01 12:12:39",NULL,3227975496
34000104,76107783,"2018-05-01 12:11:32",NULL,1654599249
34000105,76107784,"2018-05-01 12:12:32",NULL,1654599249
34000106,76107789,"2018-05-01 12:09:41",NULL,3227975504
34000107,76107790,"2018-05-01 12:09:42",NULL,3227975504
34000108,76107791,"2018-05-01 12:12:21",NULL,3227975504
34000109,76107793,"2018-05-01 12:10:15",NULL,3227975504
34000110,76107794,"2018-05-01 12:11:20",NULL,3227975504
34000111,76107795,"2018-05-01 12:10:16",NULL,3227975504
34000112,76107796,"2018-05-01 12:11:21",NULL,3227975504
34000113,76107797,"2018-05-01 12:11:52",NULL,3227975485
34000114,76107798,"2018-05-01 12:10:39",NULL,3227975504
34000115,76107799,"2018-05-01 12:10:38",NULL,3227975504
34000116,76107800,"2018-05-01 12:12:34",NULL,3227975485
34000117,76107813,"2018-05-01 12:11:09",NULL,3227975496
34000118,76107820,"2018-05-01 12:11:09",NULL,3227975496
34000119,76107821,"2018-05-01 12:11:41",NULL,3227975504
34000120,76107822,"2018-05-01 12:12:42",NULL,3227975504
34000121,76107823,"2018-05-01 12:12:42",NULL,3227975504
34000122,76107824,"2018-05-01 12:11:43",NULL,3227975504
34000123,76107825,"2018-05-01 12:12:42",NULL,3227975504
34000124,76107826,"2018-05-01 12:12:22",NULL,3227975505
34000125,76107830,"2018-05-01 12:11:57",NULL,1654599240
34000126,76107830,"2018-05-01 12:11:57",NULL,1654599248
34000127,76107832,"2018-05-01 12:11:09",NULL,1654599249
34000128,76107834,"2018-05-01 12:07:06",NULL,3227975496
34000129,76107834,"2018-05-01 12:07:06",NULL,3227975504
34000130,76107835,"2018-05-01 12:11:32",NULL,3227975504
34000131,76107838,"2018-05-01 12:11:34",NULL,3227975504
34000132,76107839,"2018-05-01 12:13:14",NULL,3227975504
34000133,76107840,"2018-05-01 12:12:25",NULL,3227975505
34000134,76107842,"2018-05-01 12:12:26",NULL,3227975496
34000135,76107843,"2018-05-01 12:12:53",NULL,1654599249
34000136,76107844,"2018-05-01 12:13:06",NULL,3227975248
34000137,76107849,"2018-05-01 12:11:45",NULL,1654599240
34000138,76107849,"2018-05-01 12:11:45",NULL,1654599248
34000139,76107851,"2018-05-01 12:13:13",NULL,1654599248
34000140,76107852,"2018-05-01 12:13:00",NULL,1654599249
34000141,76107853,"2018-05-01 12:13:12",NULL,1654599248
34000142,76107854,"2018-05-01 12:08:12",NULL,3227975496
34000143,76107854,"2018-05-01 12:08:12",NULL,3227975504
34000144,76107857,"2018-05-01 12:11:22",NULL,3227975496
34000145,76107857,"2018-05-01 12:11:22",NULL,3227975504
34000146,76107858,"2018-05-01 12:12:59",NULL,3227975504
34000147,76107859,"2018-05-01 12:12:41",NULL,3227975504
34000148,76107860,"2018-05-01 12:12:42",NULL,3227975504
34000149,76107868,"2018-05-01 12:13:14",NULL,3227975248
34000150,76107877,"2018-05-01 12:13:21",NULL,3227975504
34000151,76107879,"2018-05-01 12:13:29",NULL,3227975485
34000152,76107880,"2018-05-01 12:09:30",NULL,3227975496
34000153,76107880,"2018-05-01 12:09:30",NULL,3227975504
34000154,76107881,"2018-05-01 12:13:20",NULL,3227975504
34000155,76107882,"2018-05-01 12:12:45",NULL,3227975485
34000156,76107883,"2018-05-01 12:11:32",NULL,3227975505
34000157,76107884,"2018-05-01 12:12:00",NULL,3227975504
34000158,76107891,"2018-05-01 12:10:21",NULL,1654599248
34000159,76107892,"2018-05-01 12:13:23",NULL,3227975504
34000160,76107893,"2018-05-01 12:13:36",NULL,3227975504
34000161,76107894,"2018-05-01 12:13:36",NULL,3227975504
34000162,76107895,"2018-05-01 12:13:36",NULL,3227975504
34000163,76107896,"2018-05-01 12:13:36",NULL,3227975505
34000164,76107897,"2018-05-01 12:13:36",NULL,3227975504
34000165,76107898,"2018-05-01 12:12:43",NULL,3227975496
34000166,76107898,"2018-05-01 12:12:43",NULL,3227975505
34000167,76107900,"2018-05-01 12:13:36",NULL,3227975504
34000168,76107901,"2018-05-01 12:13:36",NULL,3227975504
34000169,76107902,"2018-05-01 12:13:38",NULL,3227975504
34000170,76107903,"2018-05-01 12:08:22",NULL,1654599249
34000171,76107905,"2018-05-01 12:08:23",NULL,1654599249
34000172,76107907,"2018-05-01 12:13:13",NULL,3227975248
34000173,76107915,"2018-05-01 12:12:53",NULL,1654599249
34000174,76107916,"2018-05-01 12:14:07",NULL,1654599249
34000175,76107917,"2018-05-01 12:11:36",NULL,1654599248
34000176,76107918,"2018-05-01 12:13:56",NULL,3227975485
34000177,76107919,"2018-05-01 12:13:11",NULL,3227975504
34000178,76107921,"2018-05-01 12:11:29",NULL,3227975496
34000179,76107921,"2018-05-01 12:11:29",NULL,3227975504
34000180,76107922,"2018-05-01 12:10:49",NULL,3227975496
34000181,76107923,"2018-05-01 12:10:48",NULL,3227975505
34000182,76107930,"2018-05-01 12:14:03",NULL,1654599240
34000183,76107931,"2018-05-01 12:11:12",NULL,1654599249
34000184,76107935,"2018-05-01 12:12:29",NULL,3227975496
34000185,76107935,"2018-05-01 12:12:29",NULL,3227975505
34000186,76107936,"2018-05-01 12:11:58",NULL,3227975496
34000187,76107937,"2018-05-01 12:13:56",NULL,3227975504
34000188,76107941,"2018-05-01 12:11:58",NULL,3227975496
34000189,76107942,"2018-05-01 12:13:29",NULL,3227975496
34000190,76107944,"2018-05-01 12:13:28",NULL,1654599249
34000191,76107945,"2018-05-01 12:13:29",NULL,3227975496
34000192,76107946,"2018-05-01 12:11:12",NULL,3227975496
34000193,76107947,"2018-05-01 12:11:12",NULL,3227975496
34000194,76107952,"2018-05-01 12:14:32",NULL,1654599249
34000195,76107953,"2018-05-01 12:14:14",NULL,3227975504
34000196,76107954,"2018-05-01 12:13:14",NULL,3227975504
34000197,76107955,"2018-05-01 12:13:13",NULL,3227975504
34000198,76107956,"2018-05-01 12:13:35",NULL,3227975504
34000199,76107972,"2018-05-01 12:14:12",NULL,1654599240
34000200,76107973,"2018-05-01 12:14:29",NULL,1654599249
34000201,76107975,"2018-05-01 12:14:58",NULL,3227975248
