"ID","cdr_ID","calldate","time","SIPrequest_id","SIPresponse_id","SIPresponseNum"
101322999,76101173,"2018-05-01 00:23:32",69921295,1,NULL,NULL
101323000,76101173,"2018-05-01 00:23:32",69921304,1,NULL,NULL
101323001,76101174,"2018-05-01 00:23:32",69920373,1,NULL,NULL
101323002,76101177,"2018-05-01 00:24:27",2118132,1,NULL,NULL
101323003,76101177,"2018-05-01 00:24:27",2118138,1,NULL,NULL
101323004,76101186,"2018-05-01 00:24:22",61607948,1,NULL,NULL
101323005,76101188,"2018-05-01 00:25:11",12785347,1,NULL,NULL
101323006,76101190,"2018-05-01 00:24:22",61608060,1,NULL,NULL
101323007,76101190,"2018-05-01 00:24:22",61608068,1,NULL,NULL
101323008,76101190,"2018-05-01 00:24:22",61608616,1,NULL,NULL
101323009,76101190,"2018-05-01 00:24:22",61608624,1,NULL,NULL
101323010,76101191,"2018-05-01 00:25:11",12785477,1,NULL,NULL
101323011,76101191,"2018-05-01 00:25:11",12785482,1,NULL,NULL
101323012,76101191,"2018-05-01 00:25:11",12786141,1,NULL,NULL
101323013,76101191,"2018-05-01 00:25:11",12786147,1,NULL,NULL
101323014,76101193,"2018-05-01 00:23:31",66877537,1,NULL,NULL
101323015,76101193,"2018-05-01 00:23:31",66878283,1,NULL,NULL
101323016,76101193,"2018-05-01 00:23:31",66935625,1,NULL,NULL
101323017,76101193,"2018-05-01 00:23:31",66936256,1,NULL,NULL
101323018,76101195,"2018-05-01 00:25:19",23857707,1,NULL,NULL
101323019,76101197,"2018-05-01 00:23:31",66877695,1,NULL,NULL
101323020,76101197,"2018-05-01 00:23:31",66877699,1,NULL,NULL
101323021,76101197,"2018-05-01 00:23:31",66878407,1,NULL,NULL
101323022,76101197,"2018-05-01 00:23:31",66878413,1,NULL,NULL
101323023,76101197,"2018-05-01 00:23:31",66935942,1,NULL,NULL
101323024,76101197,"2018-05-01 00:23:31",66935949,1,NULL,NULL
101323025,76101197,"2018-05-01 00:23:31",66936334,1,NULL,NULL
101323026,76101197,"2018-05-01 00:23:31",66936343,1,NULL,NULL
101323027,76101199,"2018-05-01 00:25:19",23857591,1,NULL,NULL
101323028,76101199,"2018-05-01 00:25:19",23857599,1,NULL,NULL
101323029,76101199,"2018-05-01 00:25:19",23858422,1,NULL,NULL
101323030,76101199,"2018-05-01 00:25:19",23858428,1,NULL,NULL
101323031,76101201,"2018-05-01 00:23:22",131323317,1,NULL,NULL
101323032,76101201,"2018-05-01 00:23:22",131323322,1,NULL,NULL
101323033,76101201,"2018-05-01 00:23:22",131324178,1,NULL,NULL
101323034,76101201,"2018-05-01 00:23:22",131324184,1,NULL,NULL
101323035,76101203,"2018-05-01 00:12:07",819117662,1,NULL,NULL
101323036,76101203,"2018-05-01 00:12:07",819117669,1,NULL,NULL
101323037,76101203,"2018-05-01 00:12:07",819118415,1,NULL,NULL
101323038,76101203,"2018-05-01 00:12:07",819118421,1,NULL,NULL
101323039,76101204,"2018-05-01 00:12:08",817597242,1,NULL,NULL
101323040,76101204,"2018-05-01 00:12:08",817597246,1,NULL,NULL
101323041,76101204,"2018-05-01 00:12:08",817598095,1,NULL,NULL
101323042,76101204,"2018-05-01 00:12:08",817598100,1,NULL,NULL
101323043,76101210,"2018-05-01 00:22:03",274466972,1,NULL,NULL
101323044,76101210,"2018-05-01 00:22:03",274466977,1,NULL,NULL
101323045,76101210,"2018-05-01 00:22:03",274468033,1,NULL,NULL
101323046,76101210,"2018-05-01 00:22:03",274468043,1,NULL,NULL
101323047,76101212,"2018-05-01 00:23:57",160657887,1,NULL,NULL
101323048,76101212,"2018-05-01 00:23:57",160657895,1,NULL,NULL
101323049,76101212,"2018-05-01 00:23:57",160658634,1,NULL,NULL
101323050,76101212,"2018-05-01 00:23:57",160658641,1,NULL,NULL
101323051,76101213,"2018-05-01 00:22:03",274467076,1,NULL,NULL
101323052,76101214,"2018-05-01 00:23:57",160657696,1,NULL,NULL
101323053,76101216,"2018-05-01 00:25:21",74682690,1,NULL,NULL
101323054,76101216,"2018-05-01 00:25:21",74682696,1,NULL,NULL
101323055,76101217,"2018-05-01 00:25:19",76494764,1,NULL,NULL
101323056,76101217,"2018-05-01 00:25:19",76494770,1,NULL,NULL
101323057,76101217,"2018-05-01 00:25:19",76495629,1,NULL,NULL
101323058,76101217,"2018-05-01 00:25:19",76495634,1,NULL,NULL
101323059,76101218,"2018-05-01 00:25:29",74682562,1,NULL,NULL
101323060,76101218,"2018-05-01 00:25:29",74682568,1,NULL,NULL
101323061,76101218,"2018-05-01 00:25:29",74683538,1,NULL,NULL
101323062,76101218,"2018-05-01 00:25:29",74683546,1,NULL,NULL
101323063,76101219,"2018-05-01 00:25:29",74682473,1,NULL,NULL
101323064,76101219,"2018-05-01 00:25:29",74683486,1,NULL,NULL
101323065,76101220,"2018-05-01 00:26:18",28028354,1,NULL,NULL
101323066,76101220,"2018-05-01 00:26:18",28028361,1,NULL,NULL
101323067,76101220,"2018-05-01 00:26:18",28029089,1,NULL,NULL
101323068,76101220,"2018-05-01 00:26:18",28029095,1,NULL,NULL
101323069,76101222,"2018-05-01 00:25:30",99011906,1,NULL,NULL
101323070,76101222,"2018-05-01 00:25:30",99011912,1,NULL,NULL
101323071,76101222,"2018-05-01 00:25:30",99012754,1,NULL,NULL
101323072,76101222,"2018-05-01 00:25:30",99012761,1,NULL,NULL
101323073,76101223,"2018-05-01 00:26:57",11942991,1,NULL,NULL
101323074,76101223,"2018-05-01 00:26:57",11942998,1,NULL,NULL
101323075,76101223,"2018-05-01 00:26:57",11943533,1,NULL,NULL
101323076,76101223,"2018-05-01 00:26:57",11943539,1,NULL,NULL
101323077,76101224,"2018-05-01 00:26:09",58941195,1,NULL,NULL
101323078,76101224,"2018-05-01 00:26:09",58941200,1,NULL,NULL
101323079,76101224,"2018-05-01 00:26:09",58941936,1,NULL,NULL
101323080,76101224,"2018-05-01 00:26:09",58941942,1,NULL,NULL
101323081,76101225,"2018-05-01 00:25:30",99011840,1,NULL,NULL
101323082,76101226,"2018-05-01 00:26:57",11942551,1,NULL,NULL
101323083,76101227,"2018-05-01 00:26:09",58941145,1,NULL,NULL
101323084,76101229,"2018-05-01 00:26:30",68744202,1,NULL,NULL
101323085,76101229,"2018-05-01 00:26:30",68744204,1,NULL,NULL
101323086,76101229,"2018-05-01 00:26:30",68744943,1,NULL,NULL
101323087,76101229,"2018-05-01 00:26:30",68744951,1,NULL,NULL
101323092,76101231,"2018-05-01 00:27:24",14682526,1,NULL,NULL
101323093,76101231,"2018-05-01 00:27:24",14682530,1,NULL,NULL
101323094,76101231,"2018-05-01 00:27:24",14683413,1,NULL,NULL
101323095,76101231,"2018-05-01 00:27:24",14683420,1,NULL,NULL
101323096,76101232,"2018-05-01 00:26:30",68744130,1,NULL,NULL
101323099,76101234,"2018-05-01 00:27:24",14682253,1,NULL,NULL
101323106,76101237,"2018-05-01 00:26:20",87070459,1,NULL,NULL
101323109,76101240,"2018-05-01 00:27:10",36958269,1,NULL,NULL
101323110,76101241,"2018-05-01 00:26:20",87070300,1,NULL,NULL
101323111,76101241,"2018-05-01 00:26:20",87070305,1,NULL,NULL
101323112,76101241,"2018-05-01 00:26:20",87071113,1,NULL,NULL
101323113,76101241,"2018-05-01 00:26:20",87071121,1,NULL,NULL
101323121,76101244,"2018-05-01 00:27:10",36958379,1,NULL,NULL
101323122,76101244,"2018-05-01 00:27:10",36958384,1,NULL,NULL
101323123,76101244,"2018-05-01 00:27:10",36959035,1,NULL,NULL
101323124,76101244,"2018-05-01 00:27:10",36959042,1,NULL,NULL
101323125,76101245,"2018-05-01 00:26:59",53366230,1,NULL,NULL
101323126,76101245,"2018-05-01 00:26:59",53366238,1,NULL,NULL
101323127,76101245,"2018-05-01 00:26:59",53367060,1,NULL,NULL
101323128,76101245,"2018-05-01 00:26:59",53367068,1,NULL,NULL
101323129,76101246,"2018-05-01 00:27:38",14045826,1,NULL,NULL
101323130,76101246,"2018-05-01 00:27:38",14045834,1,NULL,NULL
101323131,76101246,"2018-05-01 00:27:38",14046721,1,NULL,NULL
101323132,76101246,"2018-05-01 00:27:38",14046727,1,NULL,NULL
101323133,76101247,"2018-05-01 00:26:59",53366204,1,NULL,NULL
101323134,76101248,"2018-05-01 00:27:38",14045548,1,NULL,NULL
101323135,76101250,"2018-05-01 00:19:44",500028693,1,NULL,NULL
101323136,76101250,"2018-05-01 00:19:44",500028697,1,NULL,NULL
101323137,76101250,"2018-05-01 00:19:44",500031367,1,NULL,NULL
101323138,76101250,"2018-05-01 00:19:44",500031376,1,NULL,NULL
101323139,76101251,"2018-05-01 00:19:42",502514504,1,NULL,NULL
101323140,76101251,"2018-05-01 00:19:42",502514511,1,NULL,NULL
101323141,76101251,"2018-05-01 00:19:42",502515803,1,NULL,NULL
101323142,76101251,"2018-05-01 00:19:42",502515812,1,NULL,NULL
101323143,76101252,"2018-05-01 00:27:23",47526038,1,NULL,NULL
101323144,76101252,"2018-05-01 00:27:23",47526043,1,NULL,NULL
101323145,76101252,"2018-05-01 00:27:23",47527003,1,NULL,NULL
101323146,76101252,"2018-05-01 00:27:23",47527012,1,NULL,NULL
101323147,76101253,"2018-05-01 00:27:53",23603717,1,NULL,NULL
101323148,76101253,"2018-05-01 00:27:53",23603721,1,NULL,NULL
101323149,76101253,"2018-05-01 00:27:53",23604485,1,NULL,NULL
101323150,76101253,"2018-05-01 00:27:53",23604493,1,NULL,NULL
101323151,76101254,"2018-05-01 00:26:46",92279128,1,NULL,NULL
101323152,76101254,"2018-05-01 00:26:46",92279134,1,NULL,NULL
101323153,76101254,"2018-05-01 00:26:46",92279763,1,NULL,NULL
101323154,76101254,"2018-05-01 00:26:46",92279770,1,NULL,NULL
101323155,76101255,"2018-05-01 00:19:44",500024727,1,NULL,NULL
101323156,76101256,"2018-05-01 00:19:42",502514460,1,NULL,NULL
101323157,76101257,"2018-05-01 00:27:23",47526082,1,NULL,NULL
101323158,76101258,"2018-05-01 00:27:53",23603917,1,NULL,NULL
101323159,76101258,"2018-05-01 00:27:53",23604460,1,NULL,NULL
101323160,76101259,"2018-05-01 00:26:46",92278939,1,NULL,NULL
101323161,76101259,"2018-05-01 00:26:46",92279773,1,NULL,NULL
101323162,76101260,"2018-05-01 00:26:35",94381840,1,NULL,NULL
101323163,76101260,"2018-05-01 00:26:35",94381846,1,NULL,NULL
101323164,76101260,"2018-05-01 00:26:35",94382443,1,NULL,NULL
101323165,76101260,"2018-05-01 00:26:35",94382449,1,NULL,NULL
101323166,76101261,"2018-05-01 00:26:37",92278834,1,NULL,NULL
101323167,76101261,"2018-05-01 00:26:37",92278839,1,NULL,NULL
101323168,76101262,"2018-05-01 00:27:43",24577949,1,NULL,NULL
101323169,76101262,"2018-05-01 00:27:43",24577954,1,NULL,NULL
101323170,76101262,"2018-05-01 00:27:43",24582651,1,NULL,NULL
101323171,76101262,"2018-05-01 00:27:43",24582658,1,NULL,NULL
101323172,76101263,"2018-05-01 00:27:44",23663676,1,NULL,NULL
101323173,76101263,"2018-05-01 00:27:44",23663684,1,NULL,NULL
101323174,76101264,"2018-05-01 00:25:23",185296703,1,NULL,NULL
101323175,76101264,"2018-05-01 00:25:23",185296710,1,NULL,NULL
101323176,76101264,"2018-05-01 00:25:23",185297656,1,NULL,NULL
101323177,76101264,"2018-05-01 00:25:23",185297665,1,NULL,NULL
101323178,76101267,"2018-05-01 00:25:23",185296574,1,NULL,NULL
101323179,76101267,"2018-05-01 00:25:23",185297560,1,NULL,NULL
101323180,76101268,"2018-05-01 00:25:14",185296135,1,NULL,NULL
101323181,76101268,"2018-05-01 00:25:14",185296143,1,NULL,NULL
101323182,76101269,"2018-05-01 00:25:12",188151876,1,NULL,NULL
101323183,76101269,"2018-05-01 00:25:12",188151881,1,NULL,NULL
101323184,76101269,"2018-05-01 00:25:12",188152609,1,NULL,NULL
101323185,76101269,"2018-05-01 00:25:12",188152615,1,NULL,NULL
101323186,76101277,"2018-05-01 00:28:37",20643893,1,NULL,NULL
101323187,76101277,"2018-05-01 00:28:37",20643899,1,NULL,NULL
101323188,76101277,"2018-05-01 00:28:37",20644767,1,NULL,NULL
101323189,76101277,"2018-05-01 00:28:37",20644773,1,NULL,NULL
101323190,76101278,"2018-05-01 00:28:37",20643824,1,NULL,NULL
101323191,76101279,"2018-05-01 00:27:51",62194629,1,NULL,NULL
101323192,76101279,"2018-05-01 00:27:51",62194633,1,NULL,NULL
101323193,76101280,"2018-05-01 00:28:40",17067452,1,NULL,NULL
101323194,76101280,"2018-05-01 00:28:40",17067457,1,NULL,NULL
101323195,76101280,"2018-05-01 00:28:40",17068793,1,NULL,NULL
101323196,76101280,"2018-05-01 00:28:40",17068798,1,NULL,NULL
101323197,76101281,"2018-05-01 00:27:49",63473452,1,NULL,NULL
101323198,76101281,"2018-05-01 00:27:49",63473458,1,NULL,NULL
101323199,76101281,"2018-05-01 00:27:49",63474203,1,NULL,NULL
101323200,76101281,"2018-05-01 00:27:49",63474213,1,NULL,NULL
101323201,76101282,"2018-05-01 00:28:47",8738240,1,NULL,NULL
101323202,76101282,"2018-05-01 00:28:47",8738247,1,NULL,NULL
101323203,76101282,"2018-05-01 00:28:47",8739061,1,NULL,NULL
101323204,76101282,"2018-05-01 00:28:47",8739068,1,NULL,NULL
101323205,76101283,"2018-05-01 00:28:47",10474346,1,NULL,NULL
101323206,76101283,"2018-05-01 00:28:47",10474350,1,NULL,NULL
101323207,76101283,"2018-05-01 00:28:47",10475785,1,NULL,NULL
101323208,76101283,"2018-05-01 00:28:47",10475796,1,NULL,NULL
101323209,76101284,"2018-05-01 00:27:59",62194802,1,NULL,NULL
101323210,76101284,"2018-05-01 00:27:59",62194807,1,NULL,NULL
101323211,76101284,"2018-05-01 00:27:59",62195939,1,NULL,NULL
101323212,76101284,"2018-05-01 00:27:59",62195944,1,NULL,NULL
101323213,76101285,"2018-05-01 00:27:59",62194780,1,NULL,NULL
101323214,76101285,"2018-05-01 00:27:59",62195915,1,NULL,NULL
101323215,76101291,"2018-05-01 00:28:57",28755767,1,NULL,NULL
101323216,76101291,"2018-05-01 00:28:57",28755773,1,NULL,NULL
101323217,76101291,"2018-05-01 00:28:57",28756548,1,NULL,NULL
101323218,76101291,"2018-05-01 00:28:57",28756556,1,NULL,NULL
101323219,76101292,"2018-05-01 00:28:46",31584169,1,NULL,NULL
101323220,76101292,"2018-05-01 00:28:46",31584174,1,NULL,NULL
101323221,76101292,"2018-05-01 00:28:46",31584881,1,NULL,NULL
101323222,76101292,"2018-05-01 00:28:46",31584889,1,NULL,NULL
101323223,76101293,"2018-05-01 00:28:49",28755981,1,NULL,NULL
101323224,76101293,"2018-05-01 00:28:49",28755990,1,NULL,NULL
101323225,76101294,"2018-05-01 00:28:57",28755725,1,NULL,NULL
101323226,76101294,"2018-05-01 00:28:57",28756566,1,NULL,NULL
101323227,76101295,"2018-05-01 00:26:23",182973919,1,NULL,NULL
101323228,76101295,"2018-05-01 00:26:23",182973925,1,NULL,NULL
101323229,76101296,"2018-05-01 00:26:21",185753034,1,NULL,NULL
101323230,76101296,"2018-05-01 00:26:21",185753041,1,NULL,NULL
101323231,76101296,"2018-05-01 00:26:21",185754124,1,NULL,NULL
101323232,76101296,"2018-05-01 00:26:21",185754130,1,NULL,NULL
101323233,76101297,"2018-05-01 00:26:32",182974198,1,NULL,NULL
101323234,76101297,"2018-05-01 00:26:32",182974206,1,NULL,NULL
101323235,76101297,"2018-05-01 00:26:32",182975006,1,NULL,NULL
101323236,76101297,"2018-05-01 00:26:32",182975015,1,NULL,NULL
101323237,76101298,"2018-05-01 00:26:32",182974255,1,NULL,NULL
101323238,76101298,"2018-05-01 00:26:32",182975094,1,NULL,NULL
101323239,76101299,"2018-05-01 00:28:06",113911481,1,NULL,NULL
101323240,76101299,"2018-05-01 00:28:06",113911490,1,NULL,NULL
101323241,76101299,"2018-05-01 00:28:06",113912256,1,NULL,NULL
101323242,76101299,"2018-05-01 00:28:06",113912262,1,NULL,NULL
101323243,76101300,"2018-05-01 00:28:08",111997729,1,NULL,NULL
101323244,76101300,"2018-05-01 00:28:08",111997736,1,NULL,NULL
101323245,76101300,"2018-05-01 00:28:08",111998482,1,NULL,NULL
101323246,76101300,"2018-05-01 00:28:08",111998491,1,NULL,NULL
101323247,76101301,"2018-05-01 00:28:06",113911425,1,NULL,NULL
101323248,76101301,"2018-05-01 00:28:06",113912271,1,NULL,NULL
101323249,76101302,"2018-05-01 00:28:08",111997733,1,NULL,NULL
101323250,76101302,"2018-05-01 00:28:08",111998470,1,NULL,NULL
101323251,76101303,"2018-05-01 00:13:31",997089589,1,NULL,NULL
101323252,76101303,"2018-05-01 00:13:31",997090399,1,NULL,NULL
101323253,76101304,"2018-05-01 00:13:21",998501794,1,NULL,NULL
101323254,76101304,"2018-05-01 00:13:21",998501803,1,NULL,NULL
101323255,76101304,"2018-05-01 00:13:21",998504234,1,NULL,NULL
101323256,76101304,"2018-05-01 00:13:21",998504238,1,NULL,NULL
101323257,76101305,"2018-05-01 00:27:58",113910364,1,NULL,NULL
101323258,76101305,"2018-05-01 00:27:58",113910369,1,NULL,NULL
101323259,76101306,"2018-05-01 00:28:00",111997688,1,NULL,NULL
101323260,76101306,"2018-05-01 00:28:00",111997692,1,NULL,NULL
101323261,76101307,"2018-05-01 00:13:31",997089638,1,NULL,NULL
101323262,76101307,"2018-05-01 00:13:31",997089645,1,NULL,NULL
101323263,76101307,"2018-05-01 00:13:31",997090537,1,NULL,NULL
101323264,76101307,"2018-05-01 00:13:31",997090542,1,NULL,NULL
101323265,76101308,"2018-05-01 00:13:22",997087990,1,NULL,NULL
101323266,76101308,"2018-05-01 00:13:22",997087995,1,NULL,NULL
101323267,76101309,"2018-05-01 00:29:42",23985445,1,NULL,NULL
101323268,76101309,"2018-05-01 00:29:42",23985451,1,NULL,NULL
101323269,76101309,"2018-05-01 00:29:42",23986293,1,NULL,NULL
101323270,76101309,"2018-05-01 00:29:42",23986300,1,NULL,NULL
101323271,76101316,"2018-05-01 00:30:19",48143715,1,NULL,NULL
101323272,76101317,"2018-05-01 00:30:20",47275220,1,NULL,NULL
101323273,76101318,"2018-05-01 00:30:19",48143756,1,NULL,NULL
101323274,76101318,"2018-05-01 00:30:19",48143762,1,NULL,NULL
101323275,76101318,"2018-05-01 00:30:19",48144534,1,NULL,NULL
101323276,76101318,"2018-05-01 00:30:19",48144719,1,NULL,NULL
101323277,76101318,"2018-05-01 00:30:19",48145388,1,NULL,NULL
101323278,76101318,"2018-05-01 00:30:19",48145397,1,NULL,NULL
101323279,76101319,"2018-05-01 00:30:20",47275338,1,NULL,NULL
101323280,76101319,"2018-05-01 00:30:20",47275345,1,NULL,NULL
101323281,76101320,"2018-05-01 00:29:08",140913962,1,NULL,NULL
101323282,76101320,"2018-05-01 00:29:08",140913967,1,NULL,NULL
101323283,76101320,"2018-05-01 00:29:08",140914771,1,NULL,NULL
101323284,76101320,"2018-05-01 00:29:08",140914777,1,NULL,NULL
101323285,76101321,"2018-05-01 00:29:08",140913867,1,NULL,NULL
101323286,76101322,"2018-05-01 00:30:29",116566807,1,NULL,NULL
101323287,76101322,"2018-05-01 00:30:29",116566812,1,NULL,NULL
101323288,76101322,"2018-05-01 00:30:29",116567540,1,NULL,NULL
101323289,76101322,"2018-05-01 00:30:29",116567546,1,NULL,NULL
101323290,76101323,"2018-05-01 00:30:29",116566776,1,NULL,NULL
101323291,76101323,"2018-05-01 00:30:29",116567412,1,NULL,NULL
101323292,76101324,"2018-05-01 00:30:19",118020338,1,NULL,NULL
101323293,76101324,"2018-05-01 00:30:19",118020342,1,NULL,NULL
101323294,76101324,"2018-05-01 00:30:19",118023545,1,NULL,NULL
101323295,76101324,"2018-05-01 00:30:19",118023551,1,NULL,NULL
101323296,76101325,"2018-05-01 00:30:20",116627079,1,NULL,NULL
101323297,76101325,"2018-05-01 00:30:20",116627085,1,NULL,NULL
101323298,76101326,"2018-05-01 00:31:41",47190673,1,NULL,NULL
101323299,76101326,"2018-05-01 00:31:41",47190675,1,NULL,NULL
101323300,76101327,"2018-05-01 00:31:39",49072048,1,NULL,NULL
101323301,76101327,"2018-05-01 00:31:39",49072054,1,NULL,NULL
101323302,76101327,"2018-05-01 00:31:39",49072825,1,NULL,NULL
101323303,76101327,"2018-05-01 00:31:39",49072832,1,NULL,NULL
101323304,76101328,"2018-05-01 00:31:49",47190433,1,NULL,NULL
101323305,76101328,"2018-05-01 00:31:49",47190439,1,NULL,NULL
101323306,76101328,"2018-05-01 00:31:49",47191537,1,NULL,NULL
101323307,76101328,"2018-05-01 00:31:49",47191544,1,NULL,NULL
101323308,76101329,"2018-05-01 00:31:49",47190617,1,NULL,NULL
101323309,76101329,"2018-05-01 00:31:49",47191584,1,NULL,NULL
101323310,76101331,"2018-05-01 00:32:22",18145694,1,NULL,NULL
101323311,76101331,"2018-05-01 00:32:22",18145701,1,NULL,NULL
101323312,76101331,"2018-05-01 00:32:22",18146436,1,NULL,NULL
101323313,76101331,"2018-05-01 00:32:22",18146443,1,NULL,NULL
101323314,76101332,"2018-05-01 00:32:23",16934641,1,NULL,NULL
101323315,76101332,"2018-05-01 00:32:23",16934647,1,NULL,NULL
101323316,76101332,"2018-05-01 00:32:23",16935366,1,NULL,NULL
101323317,76101332,"2018-05-01 00:32:23",16935374,1,NULL,NULL
101323318,76101333,"2018-05-01 00:32:58",8385220,1,NULL,NULL
101323319,76101333,"2018-05-01 00:32:58",8385226,1,NULL,NULL
101323320,76101333,"2018-05-01 00:32:58",8386070,1,NULL,NULL
101323321,76101333,"2018-05-01 00:32:58",8386076,1,NULL,NULL
101323322,76101334,"2018-05-01 00:33:04",14987303,1,NULL,NULL
101323323,76101335,"2018-05-01 00:33:04",14987388,1,NULL,NULL
101323324,76101335,"2018-05-01 00:33:04",14987395,1,NULL,NULL
101323325,76101335,"2018-05-01 00:33:04",14988094,1,NULL,NULL
101323326,76101335,"2018-05-01 00:33:04",14988102,1,NULL,NULL
101323327,76101336,"2018-05-01 00:31:40",101210143,1,NULL,NULL
101323328,76101337,"2018-05-01 00:31:40",101209952,1,NULL,NULL
101323329,76101337,"2018-05-01 00:31:40",101209960,1,NULL,NULL
101323330,76101337,"2018-05-01 00:31:40",101210900,1,NULL,NULL
101323331,76101337,"2018-05-01 00:31:40",101210906,1,NULL,NULL
101323332,76101338,"2018-05-01 00:33:08",26127131,1,NULL,NULL
101323333,76101339,"2018-05-01 00:33:08",25972284,1,NULL,NULL
101323334,76101340,"2018-05-01 00:32:42",51094719,1,NULL,NULL
101323335,76101341,"2018-05-01 00:33:08",26127113,1,NULL,NULL
101323336,76101341,"2018-05-01 00:33:08",26127121,1,NULL,NULL
101323337,76101341,"2018-05-01 00:33:08",26127805,1,NULL,NULL
101323338,76101341,"2018-05-01 00:33:08",26127812,1,NULL,NULL
101323339,76101342,"2018-05-01 00:33:08",25971971,1,NULL,NULL
101323340,76101342,"2018-05-01 00:33:08",25971977,1,NULL,NULL
101323341,76101342,"2018-05-01 00:33:08",25972978,1,NULL,NULL
101323342,76101342,"2018-05-01 00:33:08",25972987,1,NULL,NULL
101323343,76101343,"2018-05-01 00:32:42",51094788,1,NULL,NULL
101323344,76101343,"2018-05-01 00:32:42",51094797,1,NULL,NULL
101323345,76101343,"2018-05-01 00:32:42",51095783,1,NULL,NULL
101323346,76101343,"2018-05-01 00:32:42",51095791,1,NULL,NULL
101323347,76101346,"2018-05-01 00:12:35",1294797685,1,NULL,NULL
101323348,76101346,"2018-05-01 00:12:35",1294797692,1,NULL,NULL
101323349,76101346,"2018-05-01 00:12:35",1294798540,1,NULL,NULL
101323350,76101346,"2018-05-01 00:12:35",1294798542,1,NULL,NULL
101323351,76101347,"2018-05-01 00:12:36",1293422264,1,NULL,NULL
101323352,76101347,"2018-05-01 00:12:36",1293422268,1,NULL,NULL
101323353,76101347,"2018-05-01 00:12:36",1293423027,1,NULL,NULL
101323354,76101347,"2018-05-01 00:12:36",1293423033,1,NULL,NULL
101323355,76101348,"2018-05-01 00:29:54",259447785,1,NULL,NULL
101323356,76101348,"2018-05-01 00:29:54",259447792,1,NULL,NULL
101323357,76101348,"2018-05-01 00:29:54",259448442,1,NULL,NULL
101323358,76101348,"2018-05-01 00:29:54",259448448,1,NULL,NULL
101323359,76101349,"2018-05-01 00:29:56",257788719,1,NULL,NULL
101323360,76101349,"2018-05-01 00:29:56",257788726,1,NULL,NULL
101323361,76101350,"2018-05-01 00:30:05",257789137,1,NULL,NULL
101323362,76101350,"2018-05-01 00:30:05",257789149,1,NULL,NULL
101323363,76101350,"2018-05-01 00:30:05",257789760,1,NULL,NULL
101323364,76101350,"2018-05-01 00:30:05",257789766,1,NULL,NULL
101323365,76101351,"2018-05-01 00:30:05",257788974,1,NULL,NULL
101323366,76101351,"2018-05-01 00:30:05",257789836,1,NULL,NULL
101323367,76101353,"2018-05-01 00:34:20",2422213,1,NULL,NULL
101323368,76101353,"2018-05-01 00:34:20",2422219,1,NULL,NULL
101323369,76101353,"2018-05-01 00:34:20",2423415,1,NULL,NULL
101323370,76101353,"2018-05-01 00:34:20",2423418,1,NULL,NULL
101323371,76101354,"2018-05-01 00:34:21",1284842,1,NULL,NULL
101323372,76101354,"2018-05-01 00:34:21",1284849,1,NULL,NULL
101323373,76101354,"2018-05-01 00:34:21",1285494,1,NULL,NULL
101323374,76101354,"2018-05-01 00:34:21",1285498,1,NULL,NULL
101323375,76101356,"2018-05-01 00:34:26",10722823,1,NULL,NULL
101323376,76101356,"2018-05-01 00:34:26",10722828,1,NULL,NULL
101323377,76101356,"2018-05-01 00:34:26",10723716,1,NULL,NULL
101323378,76101356,"2018-05-01 00:34:26",10723723,1,NULL,NULL
101323379,76101357,"2018-05-01 00:34:28",9268092,1,NULL,NULL
101323380,76101357,"2018-05-01 00:34:28",9268099,1,NULL,NULL
101323381,76101357,"2018-05-01 00:34:28",9268751,1,NULL,NULL
101323382,76101357,"2018-05-01 00:34:28",9268757,1,NULL,NULL
101323383,76101359,"2018-05-01 00:31:20",221584872,1,NULL,NULL
101323384,76101359,"2018-05-01 00:31:20",221584881,1,NULL,NULL
101323385,76101359,"2018-05-01 00:31:20",221585712,1,NULL,NULL
101323386,76101359,"2018-05-01 00:31:20",221585717,1,NULL,NULL
101323387,76101360,"2018-05-01 00:31:21",220521143,1,NULL,NULL
101323388,76101360,"2018-05-01 00:31:21",220521148,1,NULL,NULL
101323389,76101360,"2018-05-01 00:31:21",220522035,1,NULL,NULL
101323390,76101360,"2018-05-01 00:31:21",220522040,1,NULL,NULL
101323391,76101361,"2018-05-01 00:35:02",23629186,1,NULL,NULL
101323392,76101362,"2018-05-01 00:35:02",23628965,1,NULL,NULL
101323393,76101362,"2018-05-01 00:35:02",23628971,1,NULL,NULL
101323394,76101362,"2018-05-01 00:35:02",23629857,1,NULL,NULL
101323395,76101362,"2018-05-01 00:35:02",23629866,1,NULL,NULL
101323396,76101363,"2018-05-01 00:27:15",495319475,1,NULL,NULL
101323397,76101363,"2018-05-01 00:27:15",495319484,1,NULL,NULL
101323398,76101363,"2018-05-01 00:27:15",495320369,1,NULL,NULL
101323399,76101363,"2018-05-01 00:27:15",495320376,1,NULL,NULL
101323400,76101364,"2018-05-01 00:27:16",493975533,1,NULL,NULL
101323401,76101364,"2018-05-01 00:27:16",493975535,1,NULL,NULL
101323402,76101364,"2018-05-01 00:27:16",493976132,1,NULL,NULL
101323403,76101364,"2018-05-01 00:27:16",493976140,1,NULL,NULL
101323404,76101365,"2018-05-01 00:35:25",34007826,1,NULL,NULL
101323405,76101367,"2018-05-01 00:35:26",32117846,1,NULL,NULL
101323406,76101369,"2018-05-01 00:35:25",34007692,1,NULL,NULL
