"cdr_ID","calldate","ip","port","is_caller"
76108283,"2018-05-01 12:16:39",1654599251,19090,0
76108235,"2018-05-01 12:16:40",1654599251,30118,1
76108235,"2018-05-01 12:16:40",2393990862,51724,0
76108240,"2018-05-01 12:16:41",2393990862,5142,1
76108240,"2018-05-01 12:16:41",1654599251,22532,0
76108269,"2018-05-01 12:16:57",3227975251,27872,1
76108269,"2018-05-01 12:16:57",3345303600,10000,0
76108304,"2018-05-01 12:16:59",1654599250,25468,1
76108304,"2018-05-01 12:16:59",411685143,7190,0
76108305,"2018-05-01 12:16:59",3507478246,11038,1
76108305,"2018-05-01 12:16:59",1654599250,26354,0
76108285,"2018-05-01 12:17:02",1654599250,21942,1
76108285,"2018-05-01 12:17:02",417208698,5178,0
76108286,"2018-05-01 12:17:02",1275790787,6410,1
76108286,"2018-05-01 12:17:02",1654599250,28756,0
76108245,"2018-05-01 12:17:07",3227975506,16470,0
76108584,"2018-05-01 12:17:09",3227975250,23236,1
76108584,"2018-05-01 12:17:09",3345303600,10000,0
76108268,"2018-05-01 12:17:11",3227975250,21330,0
76108583,"2018-05-01 12:17:11",3495526469,40790,1
76108583,"2018-05-01 12:17:11",3227975250,16826,0
76108667,"2018-05-01 12:17:14",417208698,5014,1
76108667,"2018-05-01 12:17:14",3227975507,18466,0
76108281,"2018-05-01 12:17:17",3227975506,27816,0
76108284,"2018-05-01 12:17:17",3227975506,28406,0
76108329,"2018-05-01 12:17:27",1654599250,18712,1
76108329,"2018-05-01 12:17:27",417230089,11870,0
76108330,"2018-05-01 12:17:27",3507478246,12336,1
76108330,"2018-05-01 12:17:27",1654599250,16836,0
76108712,"2018-05-01 12:17:34",1654599250,18546,1
76108712,"2018-05-01 12:17:34",1275790787,6330,0
76108713,"2018-05-01 12:17:34",3507478246,13946,1
76108713,"2018-05-01 12:17:34",1654599250,26268,0
76108582,"2018-05-01 12:17:45",3227975250,29988,1
76108582,"2018-05-01 12:17:45",3345303600,10000,0
76108585,"2018-05-01 12:17:47",3345303600,10000,1
76108585,"2018-05-01 12:17:47",3227975250,29366,0
76108307,"2018-05-01 12:18:02",1654599250,24070,0
76108343,"2018-05-01 12:18:02",1654599250,32298,1
76108343,"2018-05-01 12:18:02",2393314975,5150,0
76108344,"2018-05-01 12:18:02",3493042716,41428,1
76108344,"2018-05-01 12:18:02",1654599250,29516,0
76108346,"2018-05-01 12:18:09",2393277605,5056,1
76108346,"2018-05-01 12:18:09",3227975506,19350,0
76108650,"2018-05-01 12:18:10",3507478246,18650,1
76108650,"2018-05-01 12:18:10",1654599251,29284,0
76108664,"2018-05-01 12:18:10",1654599251,31568,1
76108664,"2018-05-01 12:18:10",417230089,9360,0
76108389,"2018-05-01 12:18:13",1654599250,26858,1
76108389,"2018-05-01 12:18:13",411685143,6280,0
76108390,"2018-05-01 12:18:13",3507478246,17136,1
76108390,"2018-05-01 12:18:13",1654599250,22224,0
76108364,"2018-05-01 12:18:20",3227975506,26400,0
76108365,"2018-05-01 12:18:26",3227975506,25982,0
76108391,"2018-05-01 12:18:28",1654599251,31722,1
76108391,"2018-05-01 12:18:28",417208698,5114,0
76108415,"2018-05-01 12:18:28",1654599251,27102,0
76108682,"2018-05-01 12:18:32",2393277605,5092,1
76108682,"2018-05-01 12:18:32",3227975506,20682,0
76108388,"2018-05-01 12:18:35",3227975507,30172,0
76108480,"2018-05-01 12:18:38",1654599251,17960,1
76108480,"2018-05-01 12:18:38",417230089,8230,0
76108482,"2018-05-01 12:18:38",3507478246,16062,1
76108482,"2018-05-01 12:18:38",1654599251,23894,0
76108920,"2018-05-01 12:18:45",1654599250,31248,1
76108920,"2018-05-01 12:18:45",2393314975,5152,0
76108922,"2018-05-01 12:18:46",417230089,9630,1
76108922,"2018-05-01 12:18:46",1654599250,19378,0
76108481,"2018-05-01 12:18:51",2392989210,5182,1
76108481,"2018-05-01 12:18:51",3227975507,31120,0
76108619,"2018-05-01 12:18:52",2393257407,5084,1
76108619,"2018-05-01 12:18:52",3227975506,22196,0
76108633,"2018-05-01 12:18:55",1654599250,16856,1
76108633,"2018-05-01 12:18:55",1275790787,6320,0
76108634,"2018-05-01 12:18:55",3507482336,14778,1
76108634,"2018-05-01 12:18:55",1654599250,20572,0
76108540,"2018-05-01 12:19:01",1654599251,26704,1
76108540,"2018-05-01 12:19:01",2393257217,5128,0
76108541,"2018-05-01 12:19:02",3631984747,13990,1
76108541,"2018-05-01 12:19:02",1654599251,18026,0
76108433,"2018-05-01 12:19:07",1654599250,29686,1
76108433,"2018-05-01 12:19:07",3232236410,2222,0
76108434,"2018-05-01 12:19:07",3232236418,2234,1
76108434,"2018-05-01 12:19:07",1654599250,23074,0
76108483,"2018-05-01 12:19:19",2393257259,5020,1
76108483,"2018-05-01 12:19:19",3227975507,32704,0
76108484,"2018-05-01 12:19:22",3227975507,24336,0
76108503,"2018-05-01 12:19:34",3227975507,22994,0
76108581,"2018-05-01 12:19:39",1275790787,6380,1
76108581,"2018-05-01 12:19:39",1654599250,19262,0
76108589,"2018-05-01 12:19:39",1654599250,28642,1
76108589,"2018-05-01 12:19:39",417208698,5008,0
76108592,"2018-05-01 12:19:39",2393249330,5090,1
76108592,"2018-05-01 12:19:39",3227975506,19152,0
76108580,"2018-05-01 12:19:50",1654599251,26072,1
76108580,"2018-05-01 12:19:50",411685143,6460,0
76108590,"2018-05-01 12:19:50",3507478246,13884,1
76108590,"2018-05-01 12:19:50",1654599251,31526,0
76108885,"2018-05-01 12:19:52",1654599250,24548,1
76108885,"2018-05-01 12:19:52",417230089,12050,0
76108917,"2018-05-01 12:19:52",3507482183,11968,1
76108917,"2018-05-01 12:19:52",1654599250,20452,0
76108614,"2018-05-01 12:19:57",1654599251,28230,1
76108614,"2018-05-01 12:19:57",2914253051,2224,0
76108591,"2018-05-01 12:20:00",1654599250,27644,1
76108591,"2018-05-01 12:20:00",1168965251,17612,0
76108615,"2018-05-01 12:20:00",3341778707,22236,1
76108615,"2018-05-01 12:20:00",1654599250,20878,0
76108618,"2018-05-01 12:20:09",1654599251,20050,1
76108618,"2018-05-01 12:20:09",417208698,5004,0
76108616,"2018-05-01 12:20:16",3507482336,16802,1
76108616,"2018-05-01 12:20:16",1654599251,18240,0
76108617,"2018-05-01 12:20:16",1654599251,25978,1
76108617,"2018-05-01 12:20:16",411685143,6430,0
76108666,"2018-05-01 12:20:18",1654599250,31784,1
76108666,"2018-05-01 12:20:18",2904576785,5128,0
76108646,"2018-05-01 12:20:19",1275790787,6390,1
76108646,"2018-05-01 12:20:19",1654599250,31778,0
76108645,"2018-05-01 12:20:28",1654599251,18896,1
76108645,"2018-05-01 12:20:28",417208698,5022,0
76108632,"2018-05-01 12:20:29",1654599251,19332,0
76108613,"2018-05-01 12:20:47",3227975506,22102,0
76108647,"2018-05-01 12:20:55",1654599251,28758,1
76108647,"2018-05-01 12:20:55",1275790787,6080,0
76108648,"2018-05-01 12:20:55",1654599250,19432,1
76108648,"2018-05-01 12:20:55",2393249330,5092,0
76108665,"2018-05-01 12:20:55",3507478246,11122,1
76108665,"2018-05-01 12:20:55",1654599251,24762,0
76108649,"2018-05-01 12:20:56",411685143,7160,1
76108649,"2018-05-01 12:20:56",1654599250,19808,0
76108714,"2018-05-01 12:21:12",3631984748,12120,1
76108714,"2018-05-01 12:21:12",1654599251,21128,0
76108722,"2018-05-01 12:21:12",1654599251,29604,1
76108722,"2018-05-01 12:21:12",417208698,5006,0
76108681,"2018-05-01 12:21:26",1654599251,27572,1
76108681,"2018-05-01 12:21:26",2393257259,5112,0
76108811,"2018-05-01 12:21:48",1654599251,18422,1
76108811,"2018-05-01 12:21:48",411685143,6390,0
76108818,"2018-05-01 12:21:49",3507482321,17392,1
76108818,"2018-05-01 12:21:49",1654599251,19832,0
76108812,"2018-05-01 12:21:51",1654599250,16580,1
76108812,"2018-05-01 12:21:51",2393257259,5114,0
76108813,"2018-05-01 12:21:52",1275790787,6300,1
76108813,"2018-05-01 12:21:52",1654599250,24402,0
76108723,"2018-05-01 12:21:57",1654599251,28710,1
76108723,"2018-05-01 12:21:57",417208698,5024,0
76108725,"2018-05-01 12:21:57",3631984748,8750,1
76108725,"2018-05-01 12:21:57",1654599251,24138,0
76108939,"2018-05-01 12:22:08",2393257259,5022,1
76108939,"2018-05-01 12:22:08",3227975507,17276,0
76108782,"2018-05-01 12:22:15",1654599250,31974,1
76108782,"2018-05-01 12:22:15",3232235758,12360,0
76108783,"2018-05-01 12:22:16",3224370562,13926,1
76108783,"2018-05-01 12:22:16",1654599250,21726,0
76108763,"2018-05-01 12:22:23",2393249330,5094,1
76108763,"2018-05-01 12:22:23",1654599250,26210,0
76108794,"2018-05-01 12:22:23",1654599250,16514,1
76108794,"2018-05-01 12:22:23",773050704,41956,0
76108765,"2018-05-01 12:22:26",3227975506,32316,0
76108764,"2018-05-01 12:22:29",3227975506,28072,0
76108816,"2018-05-01 12:22:29",1676539840,5196,1
76108816,"2018-05-01 12:22:29",3227975506,16914,0
76108741,"2018-05-01 12:22:30",3227975507,29794,0
76108726,"2018-05-01 12:22:32",1654599251,20196,1
76108726,"2018-05-01 12:22:32",2393990862,51730,0
76108793,"2018-05-01 12:22:32",3638379610,10498,0
76108724,"2018-05-01 12:22:33",2393990862,51726,1
76108724,"2018-05-01 12:22:33",1654599251,17110,0
76108938,"2018-05-01 12:22:35",1654599251,27324,1
76108938,"2018-05-01 12:22:35",411685143,7190,0
76108942,"2018-05-01 12:22:35",3507478244,16018,1
76108942,"2018-05-01 12:22:35",1654599251,27850,0
76108915,"2018-05-01 12:22:41",1654599250,19320,1
76108915,"2018-05-01 12:22:41",411685143,6110,0
76108916,"2018-05-01 12:22:41",3507482336,14432,1
76108916,"2018-05-01 12:22:41",1654599250,17646,0
76108781,"2018-05-01 12:22:49",3227975507,16540,0
76108796,"2018-05-01 12:22:49",1654599250,18194,0
76108943,"2018-05-01 12:22:50",1654599251,22244,1
76108943,"2018-05-01 12:22:50",417208698,5026,0
76108944,"2018-05-01 12:22:50",3631984749,21390,1
76108944,"2018-05-01 12:22:50",1654599251,23858,0
76108814,"2018-05-01 12:22:51",3507482295,16028,1
76108814,"2018-05-01 12:22:51",1654599251,17072,0
76108815,"2018-05-01 12:22:51",1654599251,24376,1
76108815,"2018-05-01 12:22:51",411685143,6300,0
76108808,"2018-05-01 12:22:56",3227975250,19846,1
76108808,"2018-05-01 12:22:56",2892906962,2234,0
76108795,"2018-05-01 12:22:58",3227975250,20672,0
76108810,"2018-05-01 12:22:59",3341778438,41402,1
76108810,"2018-05-01 12:22:59",3227975250,26290,0
76108817,"2018-05-01 12:23:04",1654599251,30414,1
76108817,"2018-05-01 12:23:04",2914253051,2226,0
76109270,"2018-05-01 12:23:06",1816071815,7030,1
76109270,"2018-05-01 12:23:06",1654599250,19430,0
76109272,"2018-05-01 12:23:06",1654599250,28126,1
76109272,"2018-05-01 12:23:06",3638379610,18884,0
76108844,"2018-05-01 12:23:12",1654599250,17942,0
76108845,"2018-05-01 12:23:12",1654599250,25906,1
76108845,"2018-05-01 12:23:12",417230089,6570,0
76108958,"2018-05-01 12:23:16",3227975250,21930,1
76108958,"2018-05-01 12:23:16",3429196867,23680,0
76108847,"2018-05-01 12:23:18",1654599250,24190,1
76108847,"2018-05-01 12:23:18",411685144,6950,0
76108846,"2018-05-01 12:23:19",3507482341,12848,1
76108846,"2018-05-01 12:23:19",1654599250,31186,0
76108807,"2018-05-01 12:23:22",3227975506,18582,0
76108809,"2018-05-01 12:23:25",3227975506,31632,0
76108918,"2018-05-01 12:23:27",1654599251,23536,1
76108918,"2018-05-01 12:23:27",417230089,8080,0
76108919,"2018-05-01 12:23:27",3507478246,16130,1
76108919,"2018-05-01 12:23:27",1654599251,24988,0
76108819,"2018-05-01 12:23:28",3227975506,19254,0
76109015,"2018-05-01 12:23:33",1654599251,32660,1
76109015,"2018-05-01 12:23:33",411685143,7120,0
76108843,"2018-05-01 12:23:35",3227975506,17938,0
76109123,"2018-05-01 12:23:36",1654599251,29448,1
76109123,"2018-05-01 12:23:36",417230089,8720,0
76109124,"2018-05-01 12:23:36",3507482183,14050,1
76109124,"2018-05-01 12:23:36",1654599251,17776,0
76108884,"2018-05-01 12:23:46",1654599251,17894,1
76108884,"2018-05-01 12:23:46",2393257259,5116,0
76108921,"2018-05-01 12:23:48",1654599251,32486,0
76108941,"2018-05-01 12:23:48",1654599251,28002,1
76108941,"2018-05-01 12:23:48",417208698,5008,0
76109093,"2018-05-01 12:23:48",1654599251,32626,1
76109093,"2018-05-01 12:23:48",417230089,9130,0
76109122,"2018-05-01 12:23:48",3507478246,14052,1
76109122,"2018-05-01 12:23:48",1654599251,29276,0
76108886,"2018-05-01 12:23:49",3227975506,23768,0
76108940,"2018-05-01 12:23:49",3227975506,18674,0
76109042,"2018-05-01 12:23:59",1654599251,25750,1
76109042,"2018-05-01 12:23:59",1275790787,6100,0
76109043,"2018-05-01 12:23:59",3507482295,15402,1
76109043,"2018-05-01 12:23:59",1654599251,25094,0
76108923,"2018-05-01 12:24:00",3227975506,16616,0
76109148,"2018-05-01 12:24:04",1654599251,31822,1
76109148,"2018-05-01 12:24:04",411685143,6170,0
76109149,"2018-05-01 12:24:05",3507482341,10828,1
76109149,"2018-05-01 12:24:05",1654599251,29690,0
76110343,"2018-05-01 12:24:09",1654599250,19150,1
76110343,"2018-05-01 12:24:09",411685143,6120,0
76110345,"2018-05-01 12:24:09",3507478244,10894,1
76110345,"2018-05-01 12:24:09",1654599250,26166,0
76110968,"2018-05-01 12:24:11",3227975250,17120,1
76110968,"2018-05-01 12:24:11",3452791560,11174,0
76109016,"2018-05-01 12:24:12",417208698,5182,1
76109016,"2018-05-01 12:24:12",1654599251,32732,0
76108959,"2018-05-01 12:24:13",3227975250,31208,0
76108960,"2018-05-01 12:24:13",3227975250,21714,0
76108961,"2018-05-01 12:24:13",3227975250,26114,0
76108962,"2018-05-01 12:24:13",3227975250,30920,0
76108963,"2018-05-01 12:24:13",3227975250,27266,0
76108964,"2018-05-01 12:24:13",3227975250,27102,0
76108965,"2018-05-01 12:24:13",3227975250,29128,0
76108966,"2018-05-01 12:24:13",3227975250,18892,0
76108986,"2018-05-01 12:24:13",3227975250,23268,0
76108987,"2018-05-01 12:24:13",3227975250,26554,0
76108988,"2018-05-01 12:24:13",3227975250,17830,0
76108989,"2018-05-01 12:24:13",3227975250,16526,0
76108990,"2018-05-01 12:24:13",3227975250,18772,0
76108991,"2018-05-01 12:24:13",3227975250,25296,0
76108992,"2018-05-01 12:24:13",0,2242,1
76108992,"2018-05-01 12:24:13",3227975250,20054,0
76108993,"2018-05-01 12:24:13",3227975250,30040,0
76108945,"2018-05-01 12:24:17",1654599251,19444,1
76108945,"2018-05-01 12:24:17",417208698,5010,0
76108946,"2018-05-01 12:24:17",417208698,5046,1
76108946,"2018-05-01 12:24:17",1654599251,27836,0
76109038,"2018-05-01 12:24:17",1654599251,29872,1
76109038,"2018-05-01 12:24:17",2393990862,5144,0
76109040,"2018-05-01 12:24:17",2393990862,51724,1
76109040,"2018-05-01 12:24:17",1654599251,21896,0
76109044,"2018-05-01 12:24:25",1654599250,18090,1
76109044,"2018-05-01 12:24:25",2886735038,5194,0
76109188,"2018-05-01 12:24:25",1654599250,23130,1
76109188,"2018-05-01 12:24:25",2392989210,5100,0
76109189,"2018-05-01 12:24:26",411685144,6760,1
76109189,"2018-05-01 12:24:26",1654599250,23140,0
76109426,"2018-05-01 12:24:32",3227975250,25058,1
76109426,"2018-05-01 12:24:32",0,2242,0
76109047,"2018-05-01 12:24:40",3227975506,30338,0
76109227,"2018-05-01 12:24:40",2393249330,5124,1
76109227,"2018-05-01 12:24:40",3227975506,27048,0
76109039,"2018-05-01 12:24:44",1654599251,22856,1
76109039,"2018-05-01 12:24:44",417208698,5012,0
76109041,"2018-05-01 12:24:45",411685143,6360,1
76109041,"2018-05-01 12:24:45",1654599251,22472,0
76109045,"2018-05-01 12:24:45",1654599251,22798,0
76109765,"2018-05-01 12:24:48",1654599251,30732,1
76109765,"2018-05-01 12:24:48",773050703,30490,0
76109810,"2018-05-01 12:24:48",2393249330,5096,1
76109810,"2018-05-01 12:24:48",1654599251,32208,0
76109858,"2018-05-01 12:24:54",1654599251,24610,1
76109858,"2018-05-01 12:24:54",417230089,8670,0
76109861,"2018-05-01 12:24:54",3507478246,18204,1
76109861,"2018-05-01 12:24:54",1654599251,32176,0
76109536,"2018-05-01 12:25:00",1654599250,22996,1
76109536,"2018-05-01 12:25:00",2886735043,5016,0
76109537,"2018-05-01 12:25:00",3631984749,11530,1
76109537,"2018-05-01 12:25:00",1654599250,18434,0
76109150,"2018-05-01 12:25:01",3227975507,30876,0
76109151,"2018-05-01 12:25:01",3227975507,21632,0
76109152,"2018-05-01 12:25:01",3227975507,24384,0
76109153,"2018-05-01 12:25:01",3227975507,18322,0
76109155,"2018-05-01 12:25:01",3227975507,17864,0
76109156,"2018-05-01 12:25:01",3227975507,27482,0
76109157,"2018-05-01 12:25:01",3227975507,31316,0
76109158,"2018-05-01 12:25:06",3227975507,17074,0
76109274,"2018-05-01 12:25:07",1654599251,21558,1
76109274,"2018-05-01 12:25:07",417230089,11910,0
76109275,"2018-05-01 12:25:07",3507478246,14102,1
76109275,"2018-05-01 12:25:07",1654599251,27344,0
76109229,"2018-05-01 12:25:11",1654599251,25918,1
76109229,"2018-05-01 12:25:11",1275790787,6250,0
76109186,"2018-05-01 12:25:16",1654599251,27080,1
76109186,"2018-05-01 12:25:16",2393314975,12702,0
76109187,"2018-05-01 12:25:17",3341778707,28106,1
76109187,"2018-05-01 12:25:17",1654599251,21624,0
76109269,"2018-05-01 12:25:18",1654599250,20810,1
76109269,"2018-05-01 12:25:18",2904576785,5130,0
76109267,"2018-05-01 12:25:19",411685143,6340,1
76109267,"2018-05-01 12:25:19",1654599250,23718,0
76109154,"2018-05-01 12:25:22",3227975507,24888,0
76109409,"2018-05-01 12:25:23",1654599251,25524,1
76109409,"2018-05-01 12:25:23",773050704,42564,0
76109230,"2018-05-01 12:25:24",1654599251,20738,0
76109121,"2018-05-01 12:25:26",3227975506,30438,0
76109266,"2018-05-01 12:25:29",1654599251,25902,1
76109266,"2018-05-01 12:25:29",411685143,7230,0
76109273,"2018-05-01 12:25:29",3507478246,16956,1
76109273,"2018-05-01 12:25:29",1654599251,22876,0
76109520,"2018-05-01 12:25:37",1654599251,30082,1
76109520,"2018-05-01 12:25:37",417230089,6010,0
76109523,"2018-05-01 12:25:37",3507478246,13256,1
76109523,"2018-05-01 12:25:37",1654599251,31498,0
76109221,"2018-05-01 12:25:49",3227975506,20142,0
76109185,"2018-05-01 12:25:53",3589683629,25282,0
76109315,"2018-05-01 12:25:54",3589683629,25282,0
76109214,"2018-05-01 12:25:55",3232235859,25282,0
76109312,"2018-05-01 12:25:55",3232235859,25282,0
76109331,"2018-05-01 12:26:01",1654599251,18584,1
76109331,"2018-05-01 12:26:01",1096686281,2246,0
76109333,"2018-05-01 12:26:01",3341778707,28998,1
76109333,"2018-05-01 12:26:01",1654599251,30478,0
76109324,"2018-05-01 12:26:02",3227975506,18102,0
76109228,"2018-05-01 12:26:05",2393990862,16452,1
76109228,"2018-05-01 12:26:05",1654599251,28174,0
76109231,"2018-05-01 12:26:05",1654599251,26352,1
76109231,"2018-05-01 12:26:05",2393990862,16402,0
76109578,"2018-05-01 12:26:06",1654599250,23254,1
76109578,"2018-05-01 12:26:06",3341778707,29102,0
76109580,"2018-05-01 12:26:06",3507482183,10246,1
76109580,"2018-05-01 12:26:06",1654599250,20800,0
76109264,"2018-05-01 12:26:09",1654599251,21462,0
76109265,"2018-05-01 12:26:09",1654599251,21032,0
76109268,"2018-05-01 12:26:09",1654599251,17218,0
76109408,"2018-05-01 12:26:09",2393249330,5004,1
76109408,"2018-05-01 12:26:09",1654599251,26458,0
76109226,"2018-05-01 12:26:12",1168965251,13814,0
76109232,"2018-05-01 12:26:12",1654599250,23812,0
76109311,"2018-05-01 12:26:12",1654599250,26100,1
76109311,"2018-05-01 12:26:12",2393314975,12704,0
76109313,"2018-05-01 12:26:13",3341778438,43566,1
76109313,"2018-05-01 12:26:13",1654599250,25852,0
76109263,"2018-05-01 12:26:16",1654599251,20526,1
76109263,"2018-05-01 12:26:16",2394021867,5096,0
76109462,"2018-05-01 12:26:16",1654599251,28248,1
76109462,"2018-05-01 12:26:16",1676840295,5004,0
76109271,"2018-05-01 12:26:17",2394021867,5004,1
76109271,"2018-05-01 12:26:17",1654599251,27476,0
76109464,"2018-05-01 12:26:17",3631984748,10600,1
76109464,"2018-05-01 12:26:17",1654599251,31954,0
76109322,"2018-05-01 12:26:20",1654599250,17304,1
76109322,"2018-05-01 12:26:20",417230089,8030,0
76109323,"2018-05-01 12:26:20",3507478246,15224,1
76109323,"2018-05-01 12:26:20",1654599250,25986,0
76109276,"2018-05-01 12:26:21",1654599250,32406,1
76109276,"2018-05-01 12:26:21",3232235988,5014,0
76109277,"2018-05-01 12:26:21",3227975250,23330,1
76109277,"2018-05-01 12:26:21",3345303600,10000,0
76109294,"2018-05-01 12:26:21",3631984749,11680,1
76109294,"2018-05-01 12:26:21",1654599250,21814,0
76109623,"2018-05-01 12:26:22",2392989210,5024,1
76109623,"2018-05-01 12:26:22",3227975506,16424,0
76109329,"2018-05-01 12:26:33",1654599250,25822,1
76109329,"2018-05-01 12:26:33",1168965251,10336,0
76109328,"2018-05-01 12:26:34",411685143,7670,1
76109328,"2018-05-01 12:26:34",1654599250,29750,0
76109295,"2018-05-01 12:26:35",3227975250,27050,1
76109295,"2018-05-01 12:26:35",3345303600,10000,0
76109314,"2018-05-01 12:26:40",2393257407,5036,0
76109361,"2018-05-01 12:26:43",3507482183,16324,1
76109361,"2018-05-01 12:26:43",1654599250,18496,0
76109363,"2018-05-01 12:26:43",1654599250,20702,1
76109363,"2018-05-01 12:26:43",411685143,6270,0
76109327,"2018-05-01 12:26:45",1654599251,22658,1
76109327,"2018-05-01 12:26:45",2393990862,51730,0
76109330,"2018-05-01 12:26:45",2393990862,5146,1
76109330,"2018-05-01 12:26:45",1654599251,20354,0
76109332,"2018-05-01 12:26:47",3227975506,27764,0
76109350,"2018-05-01 12:26:47",3227975506,32112,0
76109476,"2018-05-01 12:26:53",1654599250,28724,1
76109476,"2018-05-01 12:26:53",2393257342,5126,0
76109477,"2018-05-01 12:26:54",1275790787,6410,1
76109477,"2018-05-01 12:26:54",1654599250,28148,0
76109595,"2018-05-01 12:27:11",1654599250,27632,1
76109595,"2018-05-01 12:27:11",1275790787,6130,0
76109596,"2018-05-01 12:27:11",3507478246,14762,1
76109596,"2018-05-01 12:27:11",1654599250,19530,0
76109432,"2018-05-01 12:27:32",3341778707,30832,1
76109432,"2018-05-01 12:27:32",1654599251,21152,0
76109434,"2018-05-01 12:27:32",1654599250,19962,1
76109434,"2018-05-01 12:27:32",3480447027,2224,0
76109437,"2018-05-01 12:27:32",1654599251,17312,1
76109437,"2018-05-01 12:27:32",1096686281,2250,0
76109407,"2018-05-01 12:27:33",1654599251,25370,1
76109407,"2018-05-01 12:27:33",2392989210,5102,0
76109435,"2018-05-01 12:27:33",3341778707,30842,1
76109435,"2018-05-01 12:27:33",1654599250,22886,0
76109359,"2018-05-01 12:27:34",1654599251,23136,0
76109378,"2018-05-01 12:27:35",1654599251,19194,0
76109442,"2018-05-01 12:27:35",1654599250,32310,0
76110967,"2018-05-01 12:27:42",3227975250,22572,1
76110967,"2018-05-01 12:27:42",1676935419,2298,0
76109433,"2018-05-01 12:27:43",1654599250,32310,0
76109436,"2018-05-01 12:27:43",1654599250,17320,1
76109436,"2018-05-01 12:27:43",3345303600,2234,0
76109453,"2018-05-01 12:27:52",3227975506,22334,0
76109524,"2018-05-01 12:27:52",1676539840,5198,1
76109524,"2018-05-01 12:27:52",3227975506,30866,0
76109443,"2018-05-01 12:28:02",1654599251,26838,0
76109449,"2018-05-01 12:28:02",1654599250,16718,1
76109449,"2018-05-01 12:28:02",1096686281,2252,0
76109459,"2018-05-01 12:28:02",1654599250,27508,1
76109459,"2018-05-01 12:28:02",3345303600,2224,0
76109767,"2018-05-01 12:28:02",3345303600,2234,1
76109767,"2018-05-01 12:28:02",1654599251,23534,0
76109463,"2018-05-01 12:28:08",1654599251,31426,1
76109463,"2018-05-01 12:28:08",2392989210,5104,0
76109461,"2018-05-01 12:28:09",1654599251,25498,0
76109454,"2018-05-01 12:28:10",1654599251,30122,0
76109526,"2018-05-01 12:28:10",1654599251,30876,1
76109526,"2018-05-01 12:28:10",1096686281,2254,0
76109769,"2018-05-01 12:28:10",1654599251,17880,1
76109769,"2018-05-01 12:28:10",3345303600,2228,0
76109456,"2018-05-01 12:28:11",1654599251,26838,0
76109465,"2018-05-01 12:28:11",1654599251,19370,0
76109525,"2018-05-01 12:28:11",3438593084,11996,1
76109525,"2018-05-01 12:28:11",1654599251,30232,0
76109772,"2018-05-01 12:28:11",3345303600,2234,1
76109772,"2018-05-01 12:28:11",1654599251,23534,0
76109508,"2018-05-01 12:28:22",1654599250,23474,1
76109508,"2018-05-01 12:28:22",2393990862,51730,0
76109509,"2018-05-01 12:28:23",2393990862,51728,1
76109509,"2018-05-01 12:28:23",1654599250,29366,0
76109521,"2018-05-01 12:28:38",2394021867,5202,1
76109521,"2018-05-01 12:28:38",1654599251,18338,0
76109522,"2018-05-01 12:28:38",1654599251,17428,1
76109522,"2018-05-01 12:28:38",2394021867,5098,0
76109768,"2018-05-01 12:28:38",3507482295,17222,1
76109768,"2018-05-01 12:28:38",1654599250,19358,0
76109770,"2018-05-01 12:28:38",1654599250,22266,1
76109770,"2018-05-01 12:28:38",411685143,6210,0
76109766,"2018-05-01 12:28:39",1654599251,24124,1
76109766,"2018-05-01 12:28:39",417230089,6510,0
76109771,"2018-05-01 12:28:39",3507478246,15024,1
76109771,"2018-05-01 12:28:39",1654599251,24186,0
76109548,"2018-05-01 12:28:43",2393990862,51729,1
76109548,"2018-05-01 12:28:43",1654599251,18666,0
76109549,"2018-05-01 12:28:43",1654599251,23974,1
76109549,"2018-05-01 12:28:43",2393990862,51730,0
76109793,"2018-05-01 12:28:46",1654599251,29002,1
76109793,"2018-05-01 12:28:46",417208698,5014,0
76109809,"2018-05-01 12:28:46",3631984748,8550,1
76109809,"2018-05-01 12:28:46",1654599251,26008,0
76109925,"2018-05-01 12:29:01",1676539840,9000,1
76109925,"2018-05-01 12:29:01",3227975506,30322,0
76109582,"2018-05-01 12:29:17",1654599251,27766,1
76109582,"2018-05-01 12:29:17",417208698,5028,0
76109579,"2018-05-01 12:29:18",1654599251,22830,0
76109581,"2018-05-01 12:29:19",1654599251,21966,0
76109619,"2018-05-01 12:29:21",1654599250,24250,1
76109619,"2018-05-01 12:29:21",2886735043,5018,0
76109621,"2018-05-01 12:29:21",3631984748,9440,1
76109621,"2018-05-01 12:29:21",1654599250,20282,0
76109624,"2018-05-01 12:29:31",3227975506,18806,0
76109937,"2018-05-01 12:29:32",3227975251,30212,1
76109937,"2018-05-01 12:29:32",3345303600,10000,0
76109936,"2018-05-01 12:29:33",3345303600,2236,1
76109936,"2018-05-01 12:29:33",3227975251,17190,0
76109676,"2018-05-01 12:29:34",3227975506,32190,0
76109725,"2018-05-01 12:29:35",1654599250,20948,1
76109725,"2018-05-01 12:29:35",2392989210,5106,0
76109726,"2018-05-01 12:29:35",411685143,6960,1
76109726,"2018-05-01 12:29:35",1654599250,28676,0
76109622,"2018-05-01 12:29:42",1654599251,20958,1
76109622,"2018-05-01 12:29:42",417208698,5030,0
76109594,"2018-05-01 12:29:43",1654599251,21838,0
76109620,"2018-05-01 12:29:44",1654599251,25416,0
76110346,"2018-05-01 12:30:02",1654599251,32116,1
