,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,caller_city_asn,called_city_asn
3147,76101347,2018-05-01 00:12:36,2018-05-01 00:34:10,1294,1280.0,1.0,14.0,604817,sanitized,718406,sanitized,sanitized,604687,sanitized,786406,3227975251,11000,3463712682,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975251.0,3463712682.0,64001.0,64002.0,3.0,3.0,2.0,,1.0,9.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,2.0,2.0,,,,,,0.0,0.0,0.0,9.0,45.0,45.0,45.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,368.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.83,206.116.15.170,43.6319,49.2327,-79.3716,-123.0917,,Vancouver
3154,76101056,2018-05-01 00:14:07,2018-05-01 00:19:58,351,345.0,0.0,,780717,sanitized,717087,sanitized,sanitized,303,sanitized,303,3227975250,11000,3330677851,1111,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,3599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,,,,,,,,,,,1.0,62.0,,,,,,,,,,192.102.254.82,198.134.28.91,43.6319,55.3333,-79.3716,-115.4167,,Kinuso
3155,76101059,2018-05-01 00:14:07,2018-05-01 00:19:58,351,345.0,0.0,,780717,sanitized,717087,sanitized,sanitized,303,sanitized,303,3227975250,11000,3330677851,1111,callee,3,1,200,0,33685504,,,,,,,,,,,2.0,3599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,,,,,,,,,,,1.0,62.0,,,,,,,,,,192.102.254.82,198.134.28.91,43.6319,55.3333,-79.3716,-115.4167,,Kinuso
3162,76101613,2018-05-01 00:49:43,2018-05-01 00:50:29,46,41.0,0.0,5.0,415517,sanitized,715514,sanitized,sanitized,201,sanitized,102,3227975251,11000,2919755137,1024,callee,3,1,200,0,33685550,0.0,1.0,0.0,0.0,3227975251.0,2919755137.0,2039.0,2025.0,0.0,0.0,2.0,3746.0,2.0,44.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,18.0,2.0,0.0,0.0,,,45.0,45.0,45.0,39.0,45.0,43.0,0.0,0.0,0.0,1.0,1.0,,,,,,0.0,0.0,0.0,44.0,45.0,45.0,45.0,0.0,0.0,0.0,3085.0,0.0,3085.0,12854.0,0.0,12854.0,24.0,0.0,24.0,0.0,1.0,0.0,501,,255.0,,255.0,,,,,,,,,,,,,0.0,155.0,45.0,45.0,45.0,36.0,45.0,37.0,20.0,20.0,,192.102.254.83,174.7.237.129,43.6319,49.2475,-79.3716,-123.121,,Vancouver
3216,76100947,2018-05-01 00:15:30,2018-05-01 00:15:56,26,24.0,0.0,2.0,707,sanitized,707,sanitized,sanitized,525,sanitized,525,3227975251,11000,3640363090,1056,caller,3,1,200,0,33685550,0.0,1.0,0.0,0.0,3227975251.0,3640363090.0,1198.0,1197.0,0.0,0.0,2.0,3460.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,1.0,2.0,0.0,0.0,,,,,,0.0,0.0,0.0,4.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,99.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.83,216.251.136.82,43.6319,49.2788,-79.3716,-123.1139,,Vancouver
3241,76104264,2018-05-01 10:53:08,2018-05-01 10:54:11,63,58.0,0.0,5.0,307,sanitized,703,sanitized,sanitized,device,sanitized,ecived,1654599251,11000,417208698,19657,caller,3,1,200,0,33685504,0.0,1.0,9.0,9.0,1654599251.0,417208698.0,2867.0,2887.0,0.0,0.0,2.0,3931.0,4.0,26.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,1.0,1.0,2.0,25.0,65535.0,0.0,0.0,10.0,41.0,0.0,0.0,9.0,26.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,0.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,119.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.83,24.222.25.122,40.7432,45.2,-75.2242,-64.1167,Easton,Cambridge
3242,76107746,2018-05-01 12:10:29,2018-05-01 12:11:08,39,37.0,0.0,2.0,307,sanitized,703,sanitized,sanitized,device,sanitized,ecived,1654599250,11000,417208698,61850,callee,3,1,200,0,33685504,0.0,1.0,9.0,9.0,1654599250.0,417208698.0,1819.0,1833.0,0.0,7.0,2.0,3931.0,4.0,24.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,3.0,25.0,,,,,,0.0,0.0,9.0,24.0,45.0,45.0,45.0,380.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,134.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.82,24.222.25.122,40.7432,45.2,-75.2242,-64.1167,Easton,Cambridge
3246,76107380,2018-05-01 12:08:41,2018-05-01 12:09:05,24,16.0,0.0,8.0,207,sanitized,702,sanitized,sanitized,device,sanitized,ecived,1654599248,5060,2393990862,1024,callee,3,1,200,0,33685510,0.0,1.0,0.0,0.0,1654599250.0,2393990862.0,826.0,783.0,0.0,0.0,2.0,202.0,2.0,18.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,18.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,902,,255.0,,255.0,,,,,,,,,,,,,63.0,68.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.80,142.177.102.206,40.7432,47.5124,-75.2242,-52.6729,Easton,St. John's
3248,76109228,2018-05-01 12:26:05,2018-05-01 12:26:19,14,5.0,0.0,9.0,207,sanitized,702,sanitized,sanitized,device,sanitized,ecived,1654599251,11000,2393990862,1024,callee,3,1,200,0,33685510,2.0,1.0,0.0,0.0,1654599251.0,2393990862.0,259.0,233.0,0.0,0.0,2.0,202.0,1.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,18.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,902,,255.0,,255.0,,,,,,,,,,,,,1.0,79.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.83,142.177.102.206,40.7432,47.5124,-75.2242,-52.6729,Easton,St. John's
3280,76109092,2018-05-01 12:15:45,2018-05-01 12:25:23,578,570.0,1.0,8.0,709596,sanitized,695907,sanitized,sanitized,170959,sanitized,959071,1654599251,11000,3507482317,5060,caller,3,1,200,0,1572910,0.0,1.0,0.0,0.0,1654599251.0,3507482317.0,28518.0,28406.0,3.0,0.0,2.0,,1.0,24.0,1.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,,,45.0,45.0,45.0,44.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,0.0,14.0,18.0,0.0,2.0,0.0,24.0,45.0,45.0,45.0,11.0,11.0,0.0,1070.0,0.0,1070.0,15286.0,0.0,15286.0,7.0,0.0,7.0,0.0,18.0,3.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,48.0,1193.0,45.0,45.0,45.0,42.0,43.0,42.0,20.0,20.0,,98.159.46.83,209.15.238.205,40.7432,43.6021,-75.2242,-79.5402,Easton,Toronto
3281,76104617,2018-05-01 11:06:16,2018-05-01 11:08:36,140,130.0,0.0,2.0,709596,sanitized,695907,sanitized,sanitized,170959,sanitized,959071,3495526702,5060,1654599250,11000,callee,3,1,200,0,33687552,1.0,0.0,0.0,0.0,411685144.0,1654599250.0,6891.0,6793.0,0.0,0.0,,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,0.0,60.0,6000.0,0.0,6000.0,1.0,0.0,1.0,0.0,2.0,0.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,87.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,208.89.129.46,98.159.46.82,43.6319,40.7432,-79.3716,-75.2242,,Easton
3282,76104618,2018-05-01 11:06:16,2018-05-01 11:08:36,140,130.0,2.0,10.0,709596,sanitized,695907,sanitized,sanitized,170959,sanitized,959071,1654599250,11000,3507482317,5060,callee,3,1,200,0,1572910,0.0,1.0,0.0,0.0,1654599250.0,3507482317.0,6483.0,6399.0,0.0,0.0,2.0,3240.0,1.0,22.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,22.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,0.0,60.0,6000.0,0.0,6000.0,1.0,0.0,1.0,0.0,0.0,0.0,902,,255.0,,255.0,,,,,,,,,,,,,85.0,1414.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.82,209.15.238.205,40.7432,43.6021,-75.2242,-79.5402,Easton,Toronto
3283,76106721,2018-05-01 11:58:47,2018-05-01 11:59:24,37,29.0,0.0,,709596,sanitized,695907,sanitized,sanitized,device,sanitized,ecived,3227975506,11000,417208698,49850,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,3931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902,,255.0,,255.0,,,16.0,,,,,,,,,,1.0,142.0,,,,,,,,,,192.102.255.82,24.222.25.122,43.6319,45.2,-79.3716,-64.1167,,Cambridge
3284,76106741,2018-05-01 11:58:47,2018-05-01 11:59:24,37,29.0,0.0,8.0,709596,sanitized,695907,sanitized,sanitized,device,sanitized,ecived,3227975506,11000,1654599249,5060,caller,3,1,200,0,131072,0.0,1.0,9.0,9.0,3227975506.0,417208698.0,1469.0,1458.0,0.0,0.0,2.0,3931.0,2.0,27.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,3.0,6.0,3.0,24.0,,,,,,0.0,0.0,9.0,27.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,802,,,,,,,16.0,,,,,,,,,,8.0,149.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,98.159.46.81,43.6319,40.7432,-79.3716,-75.2242,,Easton
3285,76109046,2018-05-01 12:15:45,2018-05-01 12:25:23,578,570.0,0.0,1.0,709596,sanitized,695907,sanitized,sanitized,170959,sanitized,959071,3495526702,5060,1654599251,11000,caller,3,1,200,0,33687552,1.0,0.0,0.0,0.0,411685143.0,1654599251.0,28830.0,28700.0,0.0,3.0,,2.0,2.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,,45.0,45.0,45.0,44.0,45.0,45.0,65535.0,1.0,0.0,11.0,52.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,45.0,45.0,45.0,10.0,0.0,10.0,415.0,0.0,415.0,8300.0,0.0,8300.0,5.0,0.0,5.0,0.0,53.0,3.0,902,,255.0,,255.0,,,,,,,,,,,,,1.0,90.0,45.0,45.0,45.0,43.0,45.0,43.0,20.0,20.0,,208.89.129.46,98.159.46.83,43.6319,40.7432,-79.3716,-75.2242,,Easton
3287,76106746,2018-05-01 11:58:47,2018-05-01 11:59:24,37,29.0,0.0,8.0,709596,sanitized,695907,sanitized,sanitized,device,sanitized,ecived,3227975506,11000,1654599249,5060,caller,3,1,200,0,131072,0.0,1.0,9.0,9.0,3227975506.0,417208698.0,1471.0,1458.0,0.0,0.0,2.0,3931.0,2.0,27.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,3.0,6.0,3.0,24.0,,,,,,0.0,0.0,9.0,27.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,801,,,,,,,16.0,,,,,,,,,,7.0,149.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,98.159.46.81,43.6319,40.7432,-79.3716,-75.2242,,Easton
3300,76108010,2018-05-01 12:11:49,2018-05-01 12:15:19,210,201.0,0.0,9.0,905296,sanitized,692509,sanitized,sanitized,user_n,sanitized,n_resu,3227975507,11000,2479012700,1040,caller,3,1,200,0,33685504,0.0,1.0,0.0,0.0,3227975507.0,2479012700.0,10014.0,10001.0,0.0,1.0,2.0,3452.0,1.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,541.0,157.0,,,,,,0.0,0.0,0.0,23.0,45.0,45.0,45.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,85.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,147.194.187.92,43.6319,44.0168,-79.3716,-78.3995,,Port Hope
3302,76108012,2018-05-01 12:11:49,2018-05-01 12:15:19,210,201.0,0.0,9.0,905296,sanitized,692509,sanitized,sanitized,user_n,sanitized,n_resu,3227975504,7000,2479012700,1040,caller,3,1,200,0,33554432,0.0,1.0,0.0,0.0,3227975507.0,2479012700.0,10013.0,10000.0,0.0,0.0,2.0,3452.0,1.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,541.0,157.0,,,,,,0.0,0.0,0.0,23.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,69.0,84.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,147.194.187.92,43.6319,44.0168,-79.3716,-78.3995,,Port Hope
3309,76110342,2018-05-01 12:17:17,2018-05-01 12:36:53,1176,1173.0,3.0,3.0,519631,sanitized,69151+,sanitized,sanitized,188877,sanitized,778881,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975506.0,3341778438.0,58602.0,58625.0,0.0,0.0,2.0,,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,60.0,0.0,6000.0,6000.0,0.0,1.0,1.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,2643.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,,Toronto
3312,76109066,2018-05-01 12:24:53,2018-05-01 12:25:27,34,30.0,0.0,4.0,519659,sanitized,69151+,sanitized,sanitized,222,sanitized,222,3227975506,11000,1176303759,4539,caller,3,1,200,0,33685514,2.0,1.0,9.0,9.0,3227975506.0,1176303759.0,1446.0,1462.0,0.0,0.0,2.0,3912.0,2.0,80.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,,,45.0,45.0,45.0,41.0,45.0,42.0,0.0,0.0,0.0,2.0,18.0,,,,,,0.0,0.0,9.0,80.0,45.0,45.0,45.0,0.0,0.0,0.0,1825.0,0.0,1825.0,7935.0,0.0,7935.0,23.0,0.0,23.0,0.0,18.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,115.0,45.0,45.0,45.0,39.0,45.0,41.0,20.0,20.0,,192.102.255.82,70.28.248.143,43.6319,44.2099,-79.3716,-80.6238,,Priceville
3315,76110103,2018-05-01 12:34:11,2018-05-01 12:34:46,35,21.0,4.0,6.0,519631,sanitized,69151+,sanitized,sanitized,151963,sanitized,369151,3227975506,11000,3438593084,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975506.0,3438593084.0,1426.0,1441.0,0.0,0.0,2.0,,4.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,4.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,60.0,0.0,6000.0,6000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,3995.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,,Toronto
3317,76110106,2018-05-01 12:34:11,2018-05-01 12:34:46,35,21.0,4.0,6.0,519631,sanitized,69151+,sanitized,sanitized,151963,sanitized,369151,3227975504,5060,3438593084,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975506.0,3438593084.0,1426.0,1440.0,0.0,0.0,2.0,,4.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,4.0,45.0,45.0,45.0,0.0,0.0,0.0,60.0,60.0,0.0,6000.0,6000.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,49.0,3994.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,,Toronto
3325,76107829,2018-05-01 12:11:34,2018-05-01 12:13:05,91,53.0,2.0,38.0,519659,sanitized,69151+,sanitized,sanitized,151945,sanitized,549151,3227975504,5060,3438593084,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975506.0,3438593084.0,2614.0,2626.0,0.0,0.0,2.0,,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,49.0,1882.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,,Toronto
